qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source	_gene_id	accession	homolog_rank
g14301.t1	tr|A0A4C1SCU1|A0A4C1SCU1_EUMVA	65.426	188	188	732	99	5.58e-77	253.0	tr|A0A4C1SCU1|A0A4C1SCU1_EUMVA Trypsin, alkaline C OS=Eumeta variegata OX=151549 GN=EVAR_74346_1 PE=4 SV=1	TrEMBL	g14301	A0A4C1SCU1	2
g3538.t1	tr|A0ACC1CJW6|A0ACC1CJW6_9NEOP	37.772	368	369	395	99	3.51e-78	253.0	Serpin domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_012505 PE=3 SV=1		g3538	A0ACC1CJW6	7
g13356.t1	tr|A0AAV1KA74|A0AAV1KA74_9NEOP	93.75	128	139	179	92	3.94e-84	253.0	tr|A0AAV1KA74|A0AAV1KA74_9NEOP Signal peptidase complex subunit 3 OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS667 PE=3 SV=1	TrEMBL	g13356	A0AAV1KA74	5
g4892.t1	tr|A0A4C1W960|A0A4C1W960_EUMVA	33.162	389	402	400	96	7.53e-77	251.0	CHK kinase-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_31466_1 PE=4 SV=1	TrEMBL	g4892	A0A4C1W960	4
g13356.t1	tr|A0AAD7YT71|A0AAD7YT71_MYTSE	92.188	128	139	179	92	1.62e-83	251.0	tr|A0AAD7YT71|A0AAD7YT71_MYTSE Signal peptidase complex subunit 3 OS=Mythimna separata OX=271217 GN=PYW07_016132 PE=3 SV=1	TrEMBL	g13356	A0AAD7YT71	6
g13356.t1	tr|A0ACC2QWH2|A0ACC2QWH2_9NEOP	92.188	128	139	179	92	1.62e-83	251.0	tr|A0ACC2QWH2|A0ACC2QWH2_9NEOP Signal peptidase complex subunit 3 OS=Mythimna loreyi OX=667449 GN=PYW08_015538 PE=3 SV=1	TrEMBL	g13356	A0ACC2QWH2	7
g13356.t1	tr|A0A9J7J062|A0A9J7J062_SPOLT	91.406	128	139	179	92	5.01e-83	250.0	tr|A0A9J7J062|A0A9J7J062_SPOLT Signal peptidase complex subunit 3 OS=Spodoptera litura OX=69820 GN=LOC111358625 PE=3 SV=1	TrEMBL	g13356	A0A9J7J062	8
g13356.t1	tr|A0A9P0HXK5|A0A9P0HXK5_SPOLI	91.406	128	139	179	92	5.01e-83	250.0	tr|A0A9P0HXK5|A0A9P0HXK5_SPOLI Signal peptidase complex subunit 3 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS701 PE=3 SV=1	TrEMBL	g13356	A0A9P0HXK5	9
g13356.t1	tr|A0A835G5J6|A0A835G5J6_SPOEX	91.406	128	139	179	92	5.01e-83	250.0	tr|A0A835G5J6|A0A835G5J6_SPOEX Signal peptidase complex subunit 3 OS=Spodoptera exigua OX=7107 GN=HW555_011268 PE=3 SV=1	TrEMBL	g13356	A0A835G5J6	10
g7361.t1	tr|A0A4C1TWG3|A0A4C1TWG3_EUMVA	76.974	152	153	216	99	2.82e-79	243.0	Chitin-binding type-2 domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_14750_1 PE=4 SV=1	TrEMBL	g7361	A0A4C1TWG3	1
g14301.t1	tr|A0A4C1SF71|A0A4C1SF71_EUMVA	54.464	224	188	359	99	1.47e-76	242.0	tr|A0A4C1SF71|A0A4C1SF71_EUMVA Trypsin, alkaline C OS=Eumeta variegata OX=151549 GN=EVAR_74358_1 PE=4 SV=1	TrEMBL	g14301	A0A4C1SF71	3
g3538.t1	tr|A0ACC0JHH6|A0ACC0JHH6_CHOFU	37.228	368	369	398	99	3.8500000000000004e-73	240.0	Serpin domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_012641 PE=3 SV=1		g3538	A0ACC0JHH6	8
g14301.t1	tr|A0A4C1SD69|A0A4C1SD69_EUMVA	65.426	188	188	263	99	1.75e-76	239.0	tr|A0A4C1SD69|A0A4C1SD69_EUMVA Trypsin, alkaline C OS=Eumeta variegata OX=151549 GN=EVAR_74357_1 PE=3 SV=1	TrEMBL	g14301	A0A4C1SD69	4
g3538.t1	tr|A0A0L7K494|A0A0L7K494_OPEBR	36.413	368	369	343	99	1.87e-73	239.0	Serpin-5 OS=Operophtera brumata OX=104452 GN=OBRU01_25574 PE=3 SV=1		g3538	A0A0L7K494	9
g3538.t1	tr|A0A0L7KUV3|A0A0L7KUV3_OPEBR	35.598	368	369	396	99	1.67e-72	239.0	Serpin-5 OS=Operophtera brumata OX=104452 GN=OBRU01_20739 PE=3 SV=1		g3538	A0A0L7KUV3	10
g4477.t1	tr|A0A4C1SZL2|A0A4C1SZL2_EUMVA	82.781	151	151	151	100	1.09e-78	237.0	Microsomal glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=Mgst1 PE=3 SV=1	TrEMBL	g4477	A0A4C1SZL2	1
g4477.t1	tr|A0A7D5UMV0|A0A7D5UMV0_9NEOP	72.185	151	151	151	100	3.63e-78	236.0	Microsomal glutathione S-transferase 1 OS=Streltzoviella insularis OX=1206366 PE=2 SV=1	TrEMBL	g4477	A0A7D5UMV0	2
g3539.t1	tr|A0A5E4Q6I3|A0A5E4Q6I3_9NEOP	48.56	243	245	395	99	1.78e-72	234.0	Serpin domain-containing protein OS=Leptidea sinapis OX=189913 GN=LSINAPIS_LOCUS5987 PE=3 SV=1		g3539	A0A5E4Q6I3	3
g16391.t1	tr|A0A4C1Z8Z0|A0A4C1Z8Z0_EUMVA	47.748	222	224	226	99	1.7999999999999997e-74	234.0	tr|A0A4C1Z8Z0|A0A4C1Z8Z0_EUMVA Glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=GST1 PE=4 SV=1	TrEMBL	g16391	A0A4C1Z8Z0	3
g3539.t1	tr|A0A8S4R3D1|A0A8S4R3D1_9NEOP	46.502	243	245	398	99	1.65e-72	234.0	Jg2996 protein OS=Pararge aegeria aegeria OX=348720 GN=jg2996 PE=3 SV=1		g3539	A0A8S4R3D1	4
g3539.t1	tr|A0A2H1VIL1|A0A2H1VIL1_SPOFR	45.679	243	245	395	99	1.0700000000000001e-72	234.0	Serine protease inhibitor 77Ba OS=Spodoptera frugiperda OX=7108 GN=LOC118279277 PE=3 SV=1		g3539	A0A2H1VIL1	5
g3539.t1	tr|A0ACC2Q844|A0ACC2Q844_9NEOP	44.856	243	245	395	99	1.65e-72	234.0	Serpin domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_010181 PE=3 SV=1		g3539	A0ACC2Q844	6
g3539.t1	tr|A0A8B8ISE1|A0A8B8ISE1_VANTA	48.148	243	245	396	99	4.850000000000001e-72	233.0	Serine protease inhibitor 77Ba-like OS=Vanessa tameamea OX=334116 GN=LOC113403698 PE=3 SV=2		g3539	A0A8B8ISE1	7
g3539.t1	tr|A0A9J7EXK8|A0A9J7EXK8_SPOLT	44.856	243	245	395	99	3.76e-72	233.0	Serine protease inhibitor 77Ba-like OS=Spodoptera litura OX=69820 GN=LOC111364768 PE=3 SV=1		g3539	A0A9J7EXK8	8
g3539.t1	tr|A0AAD7YA27|A0AAD7YA27_MYTSE	44.444	243	245	395	99	7.12e-72	232.0	Serpin domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_010567 PE=3 SV=1		g3539	A0AAD7YA27	9
g3539.t1	tr|A0A4C1ZIZ2|A0A4C1ZIZ2_EUMVA	44.444	243	245	383	99	8.84e-72	232.0	Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1		g3539	A0A4C1ZIZ2	10
g18546.t1	tr|A0A9P0IAQ6|A0A9P0IAQ6_SPOLI	46.0	250	250	274	99	8.99e-72	229.0	tr|A0A9P0IAQ6|A0A9P0IAQ6_SPOLI Uncharacterized protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS8717 PE=4 SV=1	TrEMBL	g18546	A0A9P0IAQ6	2
g4477.t1	tr|A0A8S4DX93|A0A8S4DX93_PLUXY	70.861	151	151	151	100	5.39e-75	228.0	Microsomal glutathione S-transferase 1 OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS3957 PE=3 SV=1	TrEMBL	g4477	A0A8S4DX93	3
g4114.t1	tr|A0A4C1Z8T8|A0A4C1Z8T8_EUMVA	46.222	225	226	225	99	1.37e-72	228.0	Glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=GST1 PE=4 SV=1	TrEMBL	g4114	A0A4C1Z8T8	2
g18546.t1	tr|A0A9J7IPU7|A0A9J7IPU7_SPOLT	45.2	250	250	274	99	5.78e-71	228.0	tr|A0A9J7IPU7|A0A9J7IPU7_SPOLT Uncharacterized protein LOC111354110 OS=Spodoptera litura OX=69820 GN=LOC111354110 PE=4 SV=1	TrEMBL	g18546	A0A9J7IPU7	3
g16391.t1	tr|A0A6S4N7Q2|A0A6S4N7Q2_CYDPO	45.872	218	224	237	97	6.36e-72	228.0	tr|A0A6S4N7Q2|A0A6S4N7Q2_CYDPO Glutathione S-transferase epsilon-4 OS=Cydia pomonella OX=82600 PE=2 SV=1	TrEMBL	g16391	A0A6S4N7Q2	4
g14301.t1	tr|A0A4C1SG55|A0A4C1SG55_EUMVA	62.766	188	188	441	99	1.53e-69	227.0	tr|A0A4C1SG55|A0A4C1SG55_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74392_1 PE=3 SV=1	TrEMBL	g14301	A0A4C1SG55	5
g16391.t1	tr|A0AAU9TIX7|A0AAU9TIX7_EUPED	46.429	224	224	231	99	4.26e-71	225.0	tr|A0AAU9TIX7|A0AAU9TIX7_EUPED Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS2500 PE=3 SV=1	TrEMBL	g16391	A0AAU9TIX7	5
g16391.t1	tr|A0A6J1X7Z8|A0A6J1X7Z8_GALME	46.364	220	224	221	98	3.63e-71	225.0	tr|A0A6J1X7Z8|A0A6J1X7Z8_GALME Glutathione S-transferase 1-like OS=Galleria mellonella OX=7137 GN=LOC113521642 PE=4 SV=2	TrEMBL	g16391	A0A6J1X7Z8	6
g4477.t1	tr|A0A8J9Y9N8|A0A8J9Y9N8_9NEOP	68.212	151	151	150	100	1.2800000000000001e-73	224.0	Microsomal glutathione S-transferase 1 (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS8531 PE=3 SV=1	TrEMBL	g4477	A0A8J9Y9N8	4
g18546.t1	tr|A0AAD7Z1D6|A0AAD7Z1D6_MYTSE	49.309	217	250	283	87	3.1499999999999997e-69	223.0	tr|A0AAD7Z1D6|A0AAD7Z1D6_MYTSE Uncharacterized protein OS=Mythimna separata OX=271217 GN=PYW07_014483 PE=4 SV=1	TrEMBL	g18546	A0AAD7Z1D6	4
g16392.t1	tr|A0A4C1Z8Z0|A0A4C1Z8Z0_EUMVA	46.847	222	224	226	99	9.46e-70	222.0	tr|A0A4C1Z8Z0|A0A4C1Z8Z0_EUMVA Glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=GST1 PE=4 SV=1	TrEMBL	g16392	A0A4C1Z8Z0	3
g4895.t1	tr|A0A4C1W6C4|A0A4C1W6C4_EUMVA	61.875	160	164	443	98	1.6599999999999999e-68	222.0	CHK kinase-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_28039_1 PE=4 SV=1	TrEMBL	g4895	A0A4C1W6C4	2
g16391.t1	tr|A0ACC0KE54|A0ACC0KE54_CHOFU	48.858	219	224	281	98	5.29e-69	222.0	tr|A0ACC0KE54|A0ACC0KE54_CHOFU Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_003128 PE=4 SV=1	TrEMBL	g16391	A0ACC0KE54	7
g18546.t1	tr|A0ACC2R6K2|A0ACC2R6K2_9NEOP	47.345	226	250	282	90	1.37e-68	222.0	tr|A0ACC2R6K2|A0ACC2R6K2_9NEOP Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_014130 PE=4 SV=1	TrEMBL	g18546	A0ACC2R6K2	5
g4114.t1	tr|A0A922CL28|A0A922CL28_MANSE	41.27	252	226	252	99	1.4899999999999998e-69	221.0	Glutathione S-transferase OS=Manduca sexta OX=7130 GN=O3G_MSEX006072 PE=4 SV=1	TrEMBL	g4114	A0A922CL28	3
g4114.t1	tr|A0A921Z363|A0A921Z363_MANSE	41.27	252	226	280	99	2.2999999999999998e-69	221.0	Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX006072 PE=4 SV=1	TrEMBL	g4114	A0A921Z363	4
g2865.t1	tr|A0A4C1SD49|A0A4C1SD49_EUMVA	68.79	157	171	264	92	1.92e-70	221.0	Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74344_1 PE=3 SV=1	TrEMBL	g2865	A0A4C1SD49	2
g4477.t1	tr|A0A5Q0TYU9|A0A5Q0TYU9_SPOFR	67.55	151	151	151	100	9.930000000000001e-72	220.0	Microsomal glutathione S-transferase 1 OS=Spodoptera frugiperda OX=7108 PE=2 SV=1	TrEMBL	g4477	A0A5Q0TYU9	5
g4114.t1	tr|A0A4C1Z354|A0A4C1Z354_EUMVA	46.396	222	226	224	98	1.83e-69	220.0	Glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=GST1 PE=4 SV=1	TrEMBL	g4114	A0A4C1Z354	5
g16391.t1	tr|A0A212FES8|A0A212FES8_DANPL	47.297	222	224	237	99	1.56e-68	219.0	tr|A0A212FES8|A0A212FES8_DANPL Glutathione S-transferase epsilon 2 OS=Danaus plexippus plexippus OX=278856 GN=KGM_209578 PE=4 SV=1	TrEMBL	g16391	A0A212FES8	8
g16391.t1	tr|A0ABM3LFC4|A0ABM3LFC4_BICAN	45.662	219	224	228	98	1.0399999999999999e-68	219.0	tr|A0ABM3LFC4|A0ABM3LFC4_BICAN Glutathione S-transferase 1 OS=Bicyclus anynana OX=110368 GN=LOC112043854 PE=3 SV=1	TrEMBL	g16391	A0ABM3LFC4	9
g4477.t1	tr|A0A9R0DV54|A0A9R0DV54_SPOFR	67.55	151	151	289	100	4.859999999999999e-69	218.0	Microsomal glutathione S-transferase 1 OS=Spodoptera frugiperda OX=7108 GN=LOC118262355 PE=3 SV=1	TrEMBL	g4477	A0A9R0DV54	6
g16392.t1	tr|A0A6J1X7Z8|A0A6J1X7Z8_GALME	46.364	220	224	221	98	2.6999999999999997e-68	218.0	tr|A0A6J1X7Z8|A0A6J1X7Z8_GALME Glutathione S-transferase 1-like OS=Galleria mellonella OX=7137 GN=LOC113521642 PE=4 SV=2	TrEMBL	g16392	A0A6J1X7Z8	4
g16391.t1	tr|A0A6J1X1M5|A0A6J1X1M5_GALME	46.977	215	224	219	96	1.69e-68	218.0	tr|A0A6J1X1M5|A0A6J1X1M5_GALME Glutathione S-transferase 1-like OS=Galleria mellonella OX=7137 GN=LOC113521643 PE=4 SV=2	TrEMBL	g16391	A0A6J1X1M5	10
g18546.t1	tr|A0A921Z771|A0A921Z771_MANSE	46.93	228	250	275	91	3.3399999999999995e-67	218.0	tr|A0A921Z771|A0A921Z771_MANSE Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX007699 PE=4 SV=1	TrEMBL	g18546	A0A921Z771	6
g13780.t1	tr|A0A4C1WHH1|A0A4C1WHH1_EUMVA	74.534	161	178	347	90	1.79e-67	218.0	tr|A0A4C1WHH1|A0A4C1WHH1_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_45630_1 PE=3 SV=1	TrEMBL	g13780	A0A4C1WHH1	1
g14301.t1	tr|A0A835GLH1|A0A835GLH1_SPOEX	55.319	188	188	263	99	5.289999999999999e-68	217.0	tr|A0A835GLH1|A0A835GLH1_SPOEX trypsin OS=Spodoptera exigua OX=7107 GN=HW555_004563 PE=3 SV=1	TrEMBL	g14301	A0A835GLH1	6
g4114.t1	tr|O77409|O77409_PLUXY	50.98	204	226	216	90	1.7999999999999998e-68	217.0	Glutathione S-transferase isozyme 3 OS=Plutella xylostella OX=51655 GN=GST3 PE=2 SV=1	TrEMBL	g4114	O77409	6
g18546.t1	tr|A0A9R0CUY9|A0A9R0CUY9_SPOFR	43.6	250	250	274	99	1.4700000000000002e-66	216.0	tr|A0A9R0CUY9|A0A9R0CUY9_SPOFR Uncharacterized protein LOC118262681 OS=Spodoptera frugiperda OX=7108 GN=LOC118262681 PE=4 SV=1	TrEMBL	g18546	A0A9R0CUY9	7
g4114.t1	tr|A0ACC2QV06|A0ACC2QV06_9NEOP	42.222	225	226	226	99	3.9999999999999994e-68	216.0	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_004089 PE=4 SV=1	TrEMBL	g4114	A0ACC2QV06	7
g16392.t1	tr|A0A6S4N7Q2|A0A6S4N7Q2_CYDPO	44.545	220	224	237	98	3.7299999999999996e-67	216.0	tr|A0A6S4N7Q2|A0A6S4N7Q2_CYDPO Glutathione S-transferase epsilon-4 OS=Cydia pomonella OX=82600 PE=2 SV=1	TrEMBL	g16392	A0A6S4N7Q2	5
g4477.t1	tr|A0A075X269|A0A075X269_SPOLT	66.225	151	151	151	100	5.6000000000000005e-70	215.0	Microsomal glutathione S-transferase 1 OS=Spodoptera litura OX=69820 PE=2 SV=1	TrEMBL	g4477	A0A075X269	7
g4477.t1	tr|A0A9P0IB23|A0A9P0IB23_SPOLI	65.563	151	151	151	100	5.08e-70	215.0	Microsomal glutathione S-transferase 1 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS8793 PE=3 SV=1	TrEMBL	g4477	A0A9P0IB23	8
g4477.t1	tr|A0A3G1ZLC6|A0A3G1ZLC6_SPOLI	65.563	151	151	151	100	5.6600000000000005e-70	215.0	Microsomal glutathione S-transferase 1 OS=Spodoptera littoralis OX=7109 PE=2 SV=1	TrEMBL	g4477	A0A3G1ZLC6	9
g4477.t1	tr|A0A4C1YTT7|A0A4C1YTT7_EUMVA	80.795	151	151	151	100	1.6799999999999998e-69	214.0	Microsomal glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=Mgst1 PE=3 SV=1	TrEMBL	g4477	A0A4C1YTT7	10
g14301.t1	tr|A0A9R0E9X8|A0A9R0E9X8_SPOFR	56.383	188	188	263	99	7.72e-67	214.0	tr|A0A9R0E9X8|A0A9R0E9X8_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g14301	A0A9R0E9X8	7
g14301.t1	tr|A0A9R0CYI9|A0A9R0CYI9_SPOFR	56.383	188	188	263	99	1.01e-66	214.0	tr|A0A9R0CYI9|A0A9R0CYI9_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g14301	A0A9R0CYI9	8
g14301.t1	tr|A0ACC0JDP5|A0ACC0JDP5_CHOFU	55.851	188	188	263	99	1.22e-66	214.0	tr|A0ACC0JDP5|A0ACC0JDP5_CHOFU trypsin OS=Choristoneura fumiferana OX=7141 GN=MSG28_006125 PE=3 SV=1	TrEMBL	g14301	A0ACC0JDP5	9
g14301.t1	tr|A0A9P0II35|A0A9P0II35_SPOLI	56.452	186	188	280	98	1.3e-66	214.0	tr|A0A9P0II35|A0A9P0II35_SPOLI trypsin OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS11976 PE=3 SV=1	TrEMBL	g14301	A0A9P0II35	10
g4114.t1	tr|A0A921Z1Q3|A0A921Z1Q3_MANSE	49.02	204	226	215	90	2.3599999999999997e-67	214.0	Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX006301 PE=4 SV=1	TrEMBL	g4114	A0A921Z1Q3	8
g18546.t1	tr|A0A9P0BWJ1|A0A9P0BWJ1_CHRIL	46.575	219	250	275	88	9.49e-66	214.0	tr|A0A9P0BWJ1|A0A9P0BWJ1_CHRIL Uncharacterized protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS9295 PE=4 SV=1	TrEMBL	g18546	A0A9P0BWJ1	8
g18546.t1	tr|A0A7E5VD50|A0A7E5VD50_TRINI	43.701	254	250	275	99	4.2e-65	213.0	tr|A0A7E5VD50|A0A7E5VD50_TRINI Uncharacterized protein LOC113492752 OS=Trichoplusia ni OX=7111 GN=LOC113492752 PE=4 SV=1	TrEMBL	g18546	A0A7E5VD50	9
g16392.t1	tr|A0ABM3LFC4|A0ABM3LFC4_BICAN	44.749	219	224	228	98	4.93e-66	212.0	tr|A0ABM3LFC4|A0ABM3LFC4_BICAN Glutathione S-transferase 1 OS=Bicyclus anynana OX=110368 GN=LOC112043854 PE=3 SV=1	TrEMBL	g16392	A0ABM3LFC4	6
g4114.t1	tr|Q2ABX5|Q2ABX5_PLUXY	50.0	204	226	216	90	1.54e-66	212.0	Glutathione S-Transferase-Epsilon7 OS=Plutella xylostella OX=51655 PE=2 SV=1	TrEMBL	g4114	Q2ABX5	9
g18546.t1	tr|A0A8S4DZP0|A0A8S4DZP0_PLUXY	46.047	215	250	287	86	8.56e-65	212.0	tr|A0A8S4DZP0|A0A8S4DZP0_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS4016 PE=4 SV=1	TrEMBL	g18546	A0A8S4DZP0	10
g4114.t1	tr|A0ABQ7Q2X0|A0ABQ7Q2X0_PLUXY	50.0	204	226	216	90	3.3e-66	211.0	Glutathione S-transferase OS=Plutella xylostella OX=51655 GN=JYU34_016564 PE=3 SV=1	TrEMBL	g4114	A0ABQ7Q2X0	10
g16392.t1	tr|A0ACC0KE54|A0ACC0KE54_CHOFU	46.119	219	224	281	98	4.75e-64	209.0	tr|A0ACC0KE54|A0ACC0KE54_CHOFU Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_003128 PE=4 SV=1	TrEMBL	g16392	A0ACC0KE54	7
g16392.t1	tr|A0A8S4RML9|A0A8S4RML9_9NEOP	44.545	220	224	228	98	5.66e-65	209.0	tr|A0A8S4RML9|A0A8S4RML9_9NEOP Jg10509 protein OS=Pararge aegeria aegeria OX=348720 GN=jg10509 PE=3 SV=1	TrEMBL	g16392	A0A8S4RML9	8
g16392.t1	tr|A0A6J1X1M5|A0A6J1X1M5_GALME	45.622	217	224	219	97	4.69e-65	209.0	tr|A0A6J1X1M5|A0A6J1X1M5_GALME Glutathione S-transferase 1-like OS=Galleria mellonella OX=7137 GN=LOC113521643 PE=4 SV=2	TrEMBL	g16392	A0A6J1X1M5	9
g16392.t1	tr|A0A6J1MXC7|A0A6J1MXC7_BICAN	42.793	222	224	228	99	1.62e-63	206.0	tr|A0A6J1MXC7|A0A6J1MXC7_BICAN Glutathione S-transferase 1-like OS=Bicyclus anynana OX=110368 GN=LOC112043819 PE=3 SV=1	TrEMBL	g16392	A0A6J1MXC7	10
g2865.t1	tr|A0A4C1SD69|A0A4C1SD69_EUMVA	68.153	157	171	263	92	5.51e-64	205.0	Trypsin, alkaline C OS=Eumeta variegata OX=151549 GN=EVAR_74357_1 PE=3 SV=1	TrEMBL	g2865	A0A4C1SD69	3
g2865.t1	tr|A0A4C1SG55|A0A4C1SG55_EUMVA	69.231	156	171	441	91	1.81e-61	204.0	Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74392_1 PE=3 SV=1	TrEMBL	g2865	A0A4C1SG55	4
g2865.t1	tr|A0A4C1SCU1|A0A4C1SCU1_EUMVA	68.153	157	171	732	92	2.0900000000000001e-57	199.0	Trypsin, alkaline C OS=Eumeta variegata OX=151549 GN=EVAR_74346_1 PE=4 SV=1	TrEMBL	g2865	A0A4C1SCU1	5
g2865.t1	tr|A0ACC0JDP5|A0ACC0JDP5_CHOFU	62.179	156	171	263	91	1.8e-60	196.0	trypsin OS=Choristoneura fumiferana OX=7141 GN=MSG28_006125 PE=3 SV=1	TrEMBL	g2865	A0ACC0JDP5	6
g13780.t1	tr|A0A4C1WDX3|A0A4C1WDX3_EUMVA	58.235	170	178	259	96	1.59e-59	195.0	tr|A0A4C1WDX3|A0A4C1WDX3_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_45633_1 PE=3 SV=1	TrEMBL	g13780	A0A4C1WDX3	2
g2865.t1	tr|A0A9N8PZX1|A0A9N8PZX1_CHRIL	58.642	162	171	351	95	1.34e-57	191.0	Peptidase S1 domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS1550 PE=3 SV=1	TrEMBL	g2865	A0A9N8PZX1	7
g2865.t1	tr|A0A9N8Q0Z6|A0A9N8Q0Z6_CHRIL	60.897	156	171	262	91	1.29e-58	191.0	trypsin OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS1549 PE=3 SV=1	TrEMBL	g2865	A0A9N8Q0Z6	8
g13780.t1	tr|A0A4C1WEL4|A0A4C1WEL4_EUMVA	60.131	153	178	635	86	3.4099999999999996e-54	191.0	tr|A0A4C1WEL4|A0A4C1WEL4_EUMVA trypsin OS=Eumeta variegata OX=151549 GN=EVAR_45636_1 PE=4 SV=1	TrEMBL	g13780	A0A4C1WEL4	3
g2865.t1	tr|A0A835GLH1|A0A835GLH1_SPOEX	60.51	157	171	263	91	1.09e-57	189.0	trypsin OS=Spodoptera exigua OX=7107 GN=HW555_004563 PE=3 SV=1	TrEMBL	g2865	A0A835GLH1	9
g2865.t1	tr|A0A9J7DRP8|A0A9J7DRP8_SPOLT	59.615	156	171	263	91	1.77e-57	188.0	trypsin OS=Spodoptera litura OX=69820 GN=LOC111348599 PE=3 SV=1	TrEMBL	g2865	A0A9J7DRP8	10
g13780.t1	tr|A0A8S3WRX1|A0A8S3WRX1_PARAO	56.97	165	178	257	93	1.1899999999999999e-55	185.0	tr|A0A8S3WRX1|A0A8S3WRX1_PARAO trypsin OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS9456 PE=4 SV=1	TrEMBL	g13780	A0A8S3WRX1	4
g13780.t1	tr|A0A8S3WTZ1|A0A8S3WTZ1_PARAO	54.118	170	178	258	96	1.13e-53	180.0	tr|A0A8S3WTZ1|A0A8S3WTZ1_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS9454 PE=3 SV=1	TrEMBL	g13780	A0A8S3WTZ1	5
g13780.t1	tr|A0AAV1M567|A0AAV1M567_9NEOP	54.545	165	178	257	93	2.71e-53	179.0	tr|A0AAV1M567|A0AAV1M567_9NEOP trypsin OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS20848 PE=3 SV=1	TrEMBL	g13780	A0AAV1M567	6
g13780.t1	tr|A0ACC2RAJ2|A0ACC2RAJ2_9NEOP	54.971	171	178	255	96	1.3799999999999999e-52	177.0	tr|A0ACC2RAJ2|A0ACC2RAJ2_9NEOP Peptidase S1 domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_006782 PE=3 SV=1	TrEMBL	g13780	A0ACC2RAJ2	7
g13780.t1	tr|A0ACC2R883|A0ACC2R883_9NEOP	53.801	171	178	254	96	1.05e-52	177.0	tr|A0ACC2R883|A0ACC2R883_9NEOP trypsin OS=Mythimna loreyi OX=667449 GN=PYW08_006777 PE=3 SV=1	TrEMBL	g13780	A0ACC2R883	8
g13780.t1	tr|A0A891XIE8|A0A891XIE8_TINBI	53.939	165	178	257	93	9.35e-53	177.0	tr|A0A891XIE8|A0A891XIE8_TINBI Trypsin alkaline C-like OS=Tineola bisselliella OX=93883 GN=TrpAC PE=2 SV=1	TrEMBL	g13780	A0A891XIE8	9
