qseqid	sseqid	pident	length	qlen	slen	qcov	evalue	bitscore	stitle
g18894.t1	tr|A0A093N9G8|A0A093N9G8_PYGAD	30.12	83	112	193	90.0	0.003	45.4	tr|A0A093N9G8|A0A093N9G8_PYGAD Uncharacterized protein (Fragment) OS=Pygoscelis adeliae OX=9238 GN=AS28_13401 PE=4 SV=1
g18895.t1	tr|A0A4C1ZSE2|A0A4C1ZSE2_EUMVA	91.26	492	533	671	92.0	0.0	922.0	tr|A0A4C1ZSE2|A0A4C1ZSE2_EUMVA 52 kDa repressor of the inhibitor of the protein kinase OS=Eumeta variegata OX=151549 GN=Thap12 PE=4 SV=1
g18895.t1	tr|A0A4C1ZJE4|A0A4C1ZJE4_EUMVA	91.745	424	533	424	79.0	0.0	803.0	tr|A0A4C1ZJE4|A0A4C1ZJE4_EUMVA 52 kDa repressor of the inhibitor of the protein kinase OS=Eumeta variegata OX=151549 GN=Thap12 PE=4 SV=1
g18895.t1	tr|A0A4C1UTW7|A0A4C1UTW7_EUMVA	93.478	414	533	428	77.0	0.0	796.0	tr|A0A4C1UTW7|A0A4C1UTW7_EUMVA 52 kDa repressor of the inhibitor of the protein kinase OS=Eumeta variegata OX=151549 GN=Thap12 PE=4 SV=1
g18895.t1	tr|A0ACF8M9E7|A0ACF8M9E7_9NEOP	92.632	380	533	416	71.0	0.0	710.0	tr|A0ACF8M9E7|A0ACF8M9E7_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_018486 PE=4 SV=1
g18895.t1	tr|A0A4C1YE08|A0A4C1YE08_EUMVA	78.618	463	533	421	87.0	0.0	710.0	tr|A0A4C1YE08|A0A4C1YE08_EUMVA 52 kDa repressor of the inhibitor of the protein kinase OS=Eumeta variegata OX=151549 GN=Thap12 PE=4 SV=1
g18895.t1	tr|A0A4C1X9C0|A0A4C1X9C0_EUMVA	82.006	339	533	401	79.0	0.0	548.0	tr|A0A4C1X9C0|A0A4C1X9C0_EUMVA Zinc finger MYM-type protein 1 OS=Eumeta variegata OX=151549 GN=ZMYM1 PE=4 SV=1
g18895.t1	tr|A0A4C1X9C0|A0A4C1X9C0_EUMVA	96.471	85	533	401	79.0	2.2699999999999997e-46	176.0	tr|A0A4C1X9C0|A0A4C1X9C0_EUMVA Zinc finger MYM-type protein 1 OS=Eumeta variegata OX=151549 GN=ZMYM1 PE=4 SV=1
g18896.t1	tr|A0AAU9UFZ7|A0AAU9UFZ7_EUPED	65.722	776	1054	840	73.0	0.0	1076.0	tr|A0AAU9UFZ7|A0AAU9UFZ7_EUPED YqaJ viral recombinase domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS13769 PE=4 SV=1
g18896.t1	tr|A0A7E5VL86|A0A7E5VL86_TRINI	65.752	765	1054	809	72.0	0.0	1072.0	tr|A0A7E5VL86|A0A7E5VL86_TRINI Uncharacterized protein LOC113494782 OS=Trichoplusia ni OX=7111 GN=LOC113494782 PE=4 SV=1
g18896.t1	tr|A0ABR3GYW3|A0ABR3GYW3_LOXSC	64.855	791	1054	826	74.0	0.0	1035.0	tr|A0ABR3GYW3|A0ABR3GYW3_LOXSC YqaJ viral recombinase domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_016931 PE=4 SV=1
g18896.t1	tr|A0ACF8KPA7|A0ACF8KPA7_9NEOP	57.2	750	1054	980	71.0	0.0	886.0	tr|A0ACF8KPA7|A0ACF8KPA7_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_009090 PE=4 SV=1
g18896.t1	tr|A0ACF8M120|A0ACF8M120_9NEOP	56.764	754	1054	808	71.0	0.0	881.0	tr|A0ACF8M120|A0ACF8M120_9NEOP Uncharacterized protein (Fragment) OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_000138 PE=4 SV=1
g18896.t1	tr|A0ACF8M150|A0ACF8M150_9NEOP	56.217	756	1054	831	72.0	0.0	874.0	tr|A0ACF8M150|A0ACF8M150_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_018073 PE=4 SV=1
g18897.t1	tr|A0A821SBI1|A0A821SBI1_9NEOP	86.452	465	519	491	90.0	0.0	808.0	tr|A0A821SBI1|A0A821SBI1_9NEOP Protein kinase domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS7472 PE=3 SV=1
g18897.t1	tr|A0A7E5VRT7|A0A7E5VRT7_TRINI	89.616	443	519	467	84.0	0.0	807.0	tr|A0A7E5VRT7|A0A7E5VRT7_TRINI Glycogen synthase kinase-3 beta-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
g18897.t1	tr|A0A8S4DHJ1|A0A8S4DHJ1_PLUXY	82.966	499	519	488	95.0	0.0	806.0	tr|A0A8S4DHJ1|A0A8S4DHJ1_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS2611 PE=3 SV=1
g18897.t1	tr|A0A7E5VS66|A0A7E5VS66_TRINI	88.616	448	519	472	84.0	0.0	801.0	tr|A0A7E5VS66|A0A7E5VS66_TRINI Glycogen synthase kinase-3 beta-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
g18897.t1	tr|A0A6J1WGB0|A0A6J1WGB0_GALME	86.567	469	519	459	90.0	0.0	801.0	tr|A0A6J1WGB0|A0A6J1WGB0_GALME Glycogen synthase kinase-3 beta isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113512845 PE=3 SV=1
g18897.t1	tr|A0A8B8IA94|A0A8B8IA94_VANTA	85.837	466	519	458	90.0	0.0	800.0	tr|A0A8B8IA94|A0A8B8IA94_VANTA Glycogen synthase kinase-3 beta isoform X3 OS=Vanessa tameamea OX=334116 GN=LOC113399119 PE=3 SV=2
g18897.t1	tr|A0A8S3W7T6|A0A8S3W7T6_PARAO	85.806	465	519	458	90.0	0.0	799.0	tr|A0A8S3W7T6|A0A8S3W7T6_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS3111 PE=3 SV=1
g18897.t1	tr|A0A6J1NX43|A0A6J1NX43_BICAN	86.882	465	519	457	90.0	0.0	798.0	tr|A0A6J1NX43|A0A6J1NX43_BICAN Glycogen synthase kinase-3 beta isoform X2 OS=Bicyclus anynana OX=110368 GN=LOC112053924 PE=3 SV=2
g18897.t1	tr|A0A821SD06|A0A821SD06_9NEOP	82.887	485	519	511	90.0	0.0	798.0	tr|A0A821SD06|A0A821SD06_9NEOP Protein kinase domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS7472 PE=3 SV=1
g18897.t1	tr|A0A8J2RBG0|A0A8J2RBG0_9NEOP	85.591	465	519	462	90.0	0.0	797.0	tr|A0A8J2RBG0|A0A8J2RBG0_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS14672 PE=3 SV=1
g18898.t1	tr|A0A4C1UAM4|A0A4C1UAM4_EUMVA	94.089	812	861	865	94.0	0.0	1588.0	tr|A0A4C1UAM4|A0A4C1UAM4_EUMVA CNH domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_12773_1 PE=3 SV=1
g18898.t1	tr|A0A8B8ICF2|A0A8B8ICF2_VANTA	77.352	861	861	854	100.0	0.0	1409.0	tr|A0A8B8ICF2|A0A8B8ICF2_VANTA Vam6/Vps39-like protein OS=Vanessa tameamea OX=334116 GN=LOC113399092 PE=3 SV=1
g18898.t1	tr|A0AAU9TTN3|A0AAU9TTN3_EUPED	76.655	861	861	854	100.0	0.0	1404.0	tr|A0AAU9TTN3|A0AAU9TTN3_EUPED CNH domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS6351 PE=3 SV=1
g18898.t1	tr|A0A8J9UWF8|A0A8J9UWF8_9NEOP	76.771	861	861	854	100.0	0.0	1402.0	tr|A0A8J9UWF8|A0A8J9UWF8_9NEOP CNH domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS12446 PE=3 SV=1
g18898.t1	tr|A0A9P0HZ66|A0A9P0HZ66_SPOLI	76.45	862	861	850	100.0	0.0	1391.0	tr|A0A9P0HZ66|A0A9P0HZ66_SPOLI CNH domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS2239 PE=3 SV=1
g18898.t1	tr|A0A2H1VZG8|A0A2H1VZG8_SPOFR	76.246	863	861	850	100.0	0.0	1390.0	tr|A0A2H1VZG8|A0A2H1VZG8_SPOFR Vam6/Vps39-like protein OS=Spodoptera frugiperda OX=7108 GN=LOC118281907 PE=3 SV=1
g18898.t1	tr|A0A9J7EE72|A0A9J7EE72_SPOLT	76.45	862	861	850	100.0	0.0	1389.0	tr|A0A9J7EE72|A0A9J7EE72_SPOLT Vam6/Vps39-like protein OS=Spodoptera litura OX=69820 GN=LOC111356652 PE=3 SV=1
g18898.t1	tr|A0ABR3HQL4|A0ABR3HQL4_LOXSC	76.074	861	861	865	99.0	0.0	1381.0	tr|A0ABR3HQL4|A0ABR3HQL4_LOXSC CNH domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_003869 PE=3 SV=1
g18898.t1	tr|A0A8J2RI08|A0A8J2RI08_9NEOP	75.93	860	861	848	99.0	0.0	1379.0	tr|A0A8J2RI08|A0A8J2RI08_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS14670 PE=3 SV=1
g18898.t1	tr|A0AAD7YN28|A0AAD7YN28_MYTSE	75.666	863	861	847	100.0	0.0	1375.0	tr|A0AAD7YN28|A0AAD7YN28_MYTSE CNH domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_012293 PE=3 SV=1
g18899.t1	tr|A0ACF8LYV2|A0ACF8LYV2_9NEOP	92.754	69	90	505	77.0	1.92e-39	145.0	tr|A0ACF8LYV2|A0ACF8LYV2_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_000941 PE=4 SV=1
g18899.t1	tr|A0ABN8B1C4|A0ABN8B1C4_CHISP	92.754	69	90	461	77.0	2.29e-39	144.0	tr|A0ABN8B1C4|A0ABN8B1C4_CHISP PH domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5206 PE=4 SV=1
g18899.t1	tr|A0A8S4SDJ0|A0A8S4SDJ0_9NEOP	91.045	67	90	348	74.0	3.78e-39	141.0	tr|A0A8S4SDJ0|A0A8S4SDJ0_9NEOP Jg22321 protein OS=Pararge aegeria aegeria OX=348720 GN=jg22321 PE=4 SV=1
g18899.t1	tr|A0A194PF27|A0A194PF27_PAPXU	91.304	69	90	309	77.0	4.88e-39	140.0	tr|A0A194PF27|A0A194PF27_PAPXU Protein daughter of sevenless OS=Papilio xuthus OX=66420 GN=RR46_08397 PE=4 SV=1
g18899.t1	tr|A0A6J1WUE6|A0A6J1WUE6_GALME	92.754	69	90	440	77.0	5.32e-39	143.0	tr|A0A6J1WUE6|A0A6J1WUE6_GALME Uncharacterized protein LOC113518725 isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113518725 PE=4 SV=1
g18899.t1	tr|A0A6J1WUE1|A0A6J1WUE1_GALME	92.754	69	90	464	77.0	8.339999999999999e-39	143.0	tr|A0A6J1WUE1|A0A6J1WUE1_GALME Uncharacterized protein LOC113518725 isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113518725 PE=4 SV=1
g18899.t1	tr|A0AAV1L2B0|A0AAV1L2B0_9NEOP	91.304	69	90	463	77.0	1.07e-38	143.0	tr|A0AAV1L2B0|A0AAV1L2B0_9NEOP PH domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS8842 PE=4 SV=1
g18899.t1	tr|A0AAV1KYR6|A0AAV1KYR6_9NEOP	91.304	69	90	462	77.0	1.09e-38	142.0	tr|A0AAV1KYR6|A0AAV1KYR6_9NEOP PH domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS8842 PE=4 SV=1
g18899.t1	tr|A0AAV1KYS2|A0AAV1KYS2_9NEOP	91.304	69	90	464	77.0	1.18e-38	142.0	tr|A0AAV1KYS2|A0AAV1KYS2_9NEOP PH domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS8842 PE=4 SV=1
g18899.t1	tr|A0A8S3WWC3|A0A8S3WWC3_PARAO	91.304	69	90	464	77.0	1.19e-38	142.0	tr|A0A8S3WWC3|A0A8S3WWC3_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS10972 PE=4 SV=1
g18900.t1	tr|A0AAW1UUB2|A0AAW1UUB2_9CUCU	98.333	240	304	545	79.0	1.75e-171	495.0	tr|A0AAW1UUB2|A0AAW1UUB2_9CUCU PiggyBac transposable element-derived protein domain-containing protein OS=Henosepilachna vigintioctopunctata OX=420089 GN=WA026_007573 PE=4 SV=1
g18900.t1	tr|A0ABR3IE94|A0ABR3IE94_LOXSC	63.071	241	304	611	100.0	9.97e-101	317.0	tr|A0ABR3IE94|A0ABR3IE94_LOXSC PiggyBac transposable element-derived protein domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_013153 PE=4 SV=1
g18900.t1	tr|A0ABR3IE94|A0ABR3IE94_LOXSC	74.242	66	304	611	100.0	2.65e-22	107.0	tr|A0ABR3IE94|A0ABR3IE94_LOXSC PiggyBac transposable element-derived protein domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_013153 PE=4 SV=1
g18900.t1	tr|A0AAU9USR7|A0AAU9USR7_EUPED	60.324	247	304	615	100.0	4.25e-99	313.0	tr|A0AAU9USR7|A0AAU9USR7_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS17297 PE=4 SV=1
g18900.t1	tr|A0AAU9USR7|A0AAU9USR7_EUPED	71.212	66	304	615	100.0	1.2800000000000001e-21	105.0	tr|A0AAU9USR7|A0AAU9USR7_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS17297 PE=4 SV=1
g18900.t1	tr|A0A4C1YUW2|A0A4C1YUW2_EUMVA	58.264	242	304	509	75.0	4.69e-87	278.0	tr|A0A4C1YUW2|A0A4C1YUW2_EUMVA PiggyBac transposable element-derived protein domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_22009_1 PE=4 SV=1
g18900.t1	tr|A0AAU9UFA4|A0AAU9UFA4_EUPED	49.383	243	304	243	78.0	2.7900000000000002e-73	234.0	tr|A0AAU9UFA4|A0AAU9UFA4_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS13384 PE=4 SV=1
g18900.t1	tr|A0A7F5RIN8|A0A7F5RIN8_AGRPL	52.049	244	304	613	99.0	3.72e-71	240.0	tr|A0A7F5RIN8|A0A7F5RIN8_AGRPL PiggyBac transposable element-derived protein 4 isoform X1 OS=Agrilus planipennis OX=224129 GN=LOC108741021 PE=4 SV=1
g18900.t1	tr|A0A7F5RIN8|A0A7F5RIN8_AGRPL	54.688	64	304	613	99.0	2e-12	78.2	tr|A0A7F5RIN8|A0A7F5RIN8_AGRPL PiggyBac transposable element-derived protein 4 isoform X1 OS=Agrilus planipennis OX=224129 GN=LOC108741021 PE=4 SV=1
g18900.t1	tr|A0A4C1U8K2|A0A4C1U8K2_EUMVA	49.194	248	304	419	79.0	8.309999999999999e-67	224.0	tr|A0A4C1U8K2|A0A4C1U8K2_EUMVA PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1
g18900.t1	tr|A0AAU9TUH1|A0AAU9TUH1_EUPED	50.679	221	304	574	92.0	2.07e-65	224.0	tr|A0AAU9TUH1|A0AAU9TUH1_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS6618 PE=4 SV=1
g18900.t1	tr|A0AAU9TUH1|A0AAU9TUH1_EUPED	53.968	63	304	574	92.0	3.72e-12	77.4	tr|A0AAU9TUH1|A0AAU9TUH1_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS6618 PE=4 SV=1
g18900.t1	tr|A0AAU9VEJ1|A0AAU9VEJ1_EUPED	51.131	221	304	597	92.0	6.94e-65	223.0	tr|A0AAU9VEJ1|A0AAU9VEJ1_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22680 PE=4 SV=1
g18900.t1	tr|A0AAU9VEJ1|A0AAU9VEJ1_EUPED	53.968	63	304	597	92.0	5.21e-12	77.0	tr|A0AAU9VEJ1|A0AAU9VEJ1_EUPED PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22680 PE=4 SV=1
g18901.t1	tr|A0A9R0CWN9|A0A9R0CWN9_SPOFR	32.346	439	450	458	95.0	1.9600000000000002e-56	202.0	tr|A0A9R0CWN9|A0A9R0CWN9_SPOFR Uncharacterized protein LOC118263648 OS=Spodoptera frugiperda OX=7108 GN=LOC118263648 PE=3 SV=1
g18901.t1	tr|A0A2W1BPZ0|A0A2W1BPZ0_HELAM	33.176	425	450	427	92.0	1.23e-54	197.0	tr|A0A2W1BPZ0|A0A2W1BPZ0_HELAM Uncharacterized protein OS=Helicoverpa armigera OX=29058 GN=HaOG204788 PE=3 SV=1
g18901.t1	tr|A0A9P0II00|A0A9P0II00_SPOLI	31.591	440	450	459	95.0	4.2199999999999995e-54	196.0	tr|A0A9P0II00|A0A9P0II00_SPOLI Uncharacterized protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS13048 PE=3 SV=1
g18901.t1	tr|A0A9J7ELM8|A0A9J7ELM8_SPOLT	31.591	440	450	459	95.0	2.58e-53	194.0	tr|A0A9J7ELM8|A0A9J7ELM8_SPOLT Spindle pole body component 110-like OS=Spodoptera litura OX=69820 GN=LOC111360881 PE=3 SV=1
g18901.t1	tr|A0ACC2RC84|A0ACC2RC84_9NEOP	30.752	439	450	457	95.0	3.95e-52	191.0	tr|A0ACC2RC84|A0ACC2RC84_9NEOP Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_000364 PE=3 SV=1
g18901.t1	tr|A0A7E5VHH8|A0A7E5VHH8_TRINI	30.263	456	450	461	98.0	5.48e-52	191.0	tr|A0A7E5VHH8|A0A7E5VHH8_TRINI Spindle pole body component 110-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493939 PE=3 SV=1
g18901.t1	tr|A0A7E5VHK2|A0A7E5VHK2_TRINI	30.464	453	450	457	98.0	5.749999999999999e-52	191.0	tr|A0A7E5VHK2|A0A7E5VHK2_TRINI Spindle pole body component 110-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113493939 PE=3 SV=1
g18901.t1	tr|A0A9P0BIY2|A0A9P0BIY2_CHRIL	31.075	428	450	458	93.0	9.119999999999999e-52	190.0	tr|A0A9P0BIY2|A0A9P0BIY2_CHRIL Uncharacterized protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS411 PE=3 SV=1
g18901.t1	tr|A0AAU9UXY0|A0AAU9UXY0_EUPED	31.403	449	450	449	98.0	4.19e-51	188.0	tr|A0AAU9UXY0|A0AAU9UXY0_EUPED Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS18343 PE=3 SV=1
g18901.t1	tr|A0A8J2MLD5|A0A8J2MLD5_9NEOP	30.575	435	450	455	94.0	2.38e-50	186.0	tr|A0A8J2MLD5|A0A8J2MLD5_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS745 PE=3 SV=1
g18902.t1	tr|A0A4C1TSJ9|A0A4C1TSJ9_EUMVA	76.72	567	472	599	100.0	0.0	868.0	tr|A0A4C1TSJ9|A0A4C1TSJ9_EUMVA Octopamine receptor OS=Eumeta variegata OX=151549 GN=EVAR_101997_1 PE=3 SV=1
g18902.t1	tr|A0ABQ7PWN3|A0ABQ7PWN3_PLUXY	79.004	462	472	468	97.0	0.0	745.0	tr|A0ABQ7PWN3|A0ABQ7PWN3_PLUXY G-protein coupled receptors family 1 profile domain-containing protein OS=Plutella xylostella OX=51655 GN=JYU34_019366 PE=3 SV=1
g18902.t1	tr|A0A9N9RDZ3|A0A9N9RDZ3_9NEOP	78.158	467	472	473	97.0	0.0	743.0	tr|A0A9N9RDZ3|A0A9N9RDZ3_9NEOP G-protein coupled receptors family 1 profile domain-containing protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS12070 PE=3 SV=1
g18902.t1	tr|A0ABM3MJ72|A0ABM3MJ72_GALME	77.137	468	472	479	97.0	0.0	735.0	tr|A0ABM3MJ72|A0ABM3MJ72_GALME Probable G-protein coupled receptor No18 OS=Galleria mellonella OX=7137 GN=LOC113514420 PE=3 SV=1
g18902.t1	tr|E7CHA2|E7CHA2_CHISP	77.399	469	472	473	97.0	0.0	730.0	tr|E7CHA2|E7CHA2_CHISP Tyramine receptor type 2 OS=Chilo suppressalis OX=168631 GN=Tyr2 PE=2 SV=1
g18902.t1	tr|A0A8J2QTW2|A0A8J2QTW2_9NEOP	77.007	461	472	468	97.0	0.0	726.0	tr|A0A8J2QTW2|A0A8J2QTW2_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS8685 PE=3 SV=1
g18902.t1	tr|A0A6J2JGN5|A0A6J2JGN5_BOMMA	79.085	459	472	452	97.0	0.0	725.0	tr|A0A6J2JGN5|A0A6J2JGN5_BOMMA Octopamine receptor 1-like OS=Bombyx mandarina OX=7092 GN=LOC114241548 PE=3 SV=1
g18902.t1	tr|A0A8B8IQK1|A0A8B8IQK1_VANTA	76.059	472	472	480	97.0	0.0	725.0	tr|A0A8B8IQK1|A0A8B8IQK1_VANTA 5-hydroxytryptamine receptor 7-like OS=Vanessa tameamea OX=334116 GN=LOC113402679 PE=3 SV=2
g18902.t1	tr|D1MW42|D1MW42_BOMMO	78.867	459	472	452	97.0	0.0	724.0	tr|D1MW42|D1MW42_BOMMO Tyramine receptor OS=Bombyx mori OX=7091 GN=BmTAR2.1 PE=2 SV=1
g18902.t1	tr|D1MW43|D1MW43_BOMMO	78.867	459	472	452	97.0	0.0	724.0	tr|D1MW43|D1MW43_BOMMO Tyramine receptor OS=Bombyx mori OX=7091 GN=BmTAR2.2 PE=2 SV=1
g18903.t1	tr|A0A4C1YIV2|A0A4C1YIV2_EUMVA	87.234	94	95	242	99.0	3.99e-55	179.0	tr|A0A4C1YIV2|A0A4C1YIV2_EUMVA Phospholipase A2 OS=Eumeta variegata OX=151549 GN=Pla2g1b PE=3 SV=1
g18903.t1	tr|A0A8B8HXF4|A0A8B8HXF4_VANTA	72.826	92	95	281	97.0	5.93e-42	147.0	tr|A0A8B8HXF4|A0A8B8HXF4_VANTA Phospholipase A2 OS=Vanessa tameamea OX=334116 GN=LOC113395983 PE=3 SV=2
g18903.t1	tr|A0A8J9UP96|A0A8J9UP96_9NEOP	65.957	94	95	268	99.0	7.519999999999999e-40	141.0	tr|A0A8J9UP96|A0A8J9UP96_9NEOP Phospholipase A2-like central domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS9717 PE=3 SV=1
g18903.t1	tr|A0A2W1BD03|A0A2W1BD03_HELAM	69.149	94	95	265	99.0	1.67e-39	140.0	tr|A0A2W1BD03|A0A2W1BD03_HELAM Phospholipase A2 OS=Helicoverpa armigera OX=29058 GN=HaOG212732 PE=3 SV=1
g18903.t1	tr|A0ACC1D122|A0ACC1D122_9NEOP	71.739	92	95	294	97.0	1.87e-39	141.0	tr|A0ACC1D122|A0ACC1D122_9NEOP Phospholipase A2 OS=Dendrolimus kikuchii OX=765133 GN=K1T71_006519 PE=3 SV=1
g18903.t1	tr|A0AAU9TJU9|A0AAU9TJU9_EUPED	67.021	94	95	238	99.0	2.37e-39	139.0	tr|A0AAU9TJU9|A0AAU9TJU9_EUPED Phospholipase A2 OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS2241 PE=3 SV=1
g18903.t1	tr|A0A212ERE3|A0A212ERE3_DANPL	68.085	94	95	240	99.0	2.78e-39	139.0	tr|A0A212ERE3|A0A212ERE3_DANPL Phospholipase A2 OS=Danaus plexippus plexippus OX=278856 GN=KGM_204125 PE=3 SV=1
g18903.t1	tr|A0A8J2R4S9|A0A8J2R4S9_9NEOP	68.085	94	95	225	99.0	2.84e-39	139.0	tr|A0A8J2R4S9|A0A8J2R4S9_9NEOP Phospholipase A2 OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13507 PE=3 SV=1
g18903.t1	tr|A0A8S4G7V9|A0A8S4G7V9_PLUXY	68.085	94	95	302	99.0	3.92e-39	140.0	tr|A0A8S4G7V9|A0A8S4G7V9_PLUXY Phospholipase A2 OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS14795 PE=3 SV=1
g18903.t1	tr|A0A7E5VF50|A0A7E5VF50_TRINI	67.021	94	95	298	99.0	9.12e-39	139.0	tr|A0A7E5VF50|A0A7E5VF50_TRINI Phospholipase A2 OS=Trichoplusia ni OX=7111 GN=LOC113493228 PE=3 SV=1
g18904.t1	tr|A0A4C1URA7|A0A4C1URA7_EUMVA	70.169	533	536	553	99.0	0.0	730.0	tr|A0A4C1URA7|A0A4C1URA7_EUMVA Synaptic vesicle glycoprotein 2B OS=Eumeta variegata OX=151549 GN=Sv2b PE=4 SV=1
g18904.t1	tr|A0A4C1URK8|A0A4C1URK8_EUMVA	57.708	506	536	533	94.0	0.0	618.0	tr|A0A4C1URK8|A0A4C1URK8_EUMVA Synaptic vesicle glycoprotein 2B OS=Eumeta variegata OX=151549 GN=SV2B PE=4 SV=1
g18904.t1	tr|A0A4C1UQV2|A0A4C1UQV2_EUMVA	48.057	489	536	542	91.0	1.9e-156	466.0	tr|A0A4C1UQV2|A0A4C1UQV2_EUMVA Synaptic vesicle glycoprotein 2B OS=Eumeta variegata OX=151549 GN=EVAR_24529_1 PE=4 SV=1
g18904.t1	tr|A0ACC0JX83|A0ACC0JX83_CHOFU	39.227	543	536	933	94.0	2.3100000000000002e-117	377.0	tr|A0ACC0JX83|A0ACC0JX83_CHOFU Twinfilin OS=Choristoneura fumiferana OX=7141 GN=MSG28_007311 PE=3 SV=1
g18904.t1	tr|A0A8S4GBT0|A0A8S4GBT0_PLUXY	36.684	567	536	601	99.0	3.46e-105	337.0	tr|A0A8S4GBT0|A0A8S4GBT0_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS15604 PE=3 SV=1
g18904.t1	tr|A0ACC1D203|A0ACC1D203_9NEOP	34.423	520	536	520	95.0	1.51e-93	304.0	tr|A0ACC1D203|A0ACC1D203_9NEOP Major facilitator superfamily (MFS) profile domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_006471 PE=3 SV=1
g18904.t1	tr|A0A821Q3F6|A0A821Q3F6_9NEOP	34.99	503	536	516	92.0	5.02e-93	303.0	tr|A0A821Q3F6|A0A821Q3F6_9NEOP Major facilitator superfamily (MFS) profile domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS4401 PE=4 SV=1
