qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source	source_file	classification
g13163.t1	tr|A0A8S3WH56|A0A8S3WH56_PARAO	44.312	589	685	1034	83	2.36e-162	503.0	(apollo) hypothetical protein (Fragment) OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS5987 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0A8S3XRM8|A0A8S3XRM8_PARAO	44.841	533	685	533	75	2.1100000000000002e-160	481.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS21682 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0ABN8IMT9|A0ABN8IMT9_9NEOP	44.24	599	685	660	85	2.5100000000000002e-160	486.0	Gag-like protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS10506 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0A8S4GFS9|A0A8S4GFS9_PLUXY	42.88	625	685	698	89	3.76e-152	466.0	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS16057 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0A9R0ECW3|A0A9R0ECW3_SPOFR	41.628	651	685	730	88	2.5799999999999997e-150	462.0	Uncharacterized protein LOC126910634 OS=Spodoptera frugiperda OX=7108 GN=LOC126910634 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0ACC1CFZ7|A0ACC1CFZ7_9NEOP	41.587	630	685	688	89	3.5799999999999996e-150	461.0	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_013783 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0ACC2Q230|A0ACC2Q230_9NEOP	38.536	724	685	730	97	1.74e-144	447.0	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_012926 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13163.t1	tr|A0ACC2Q5W1|A0ACC2Q5W1_9NEOP	38.398	724	685	730	97	9.02e-144	446.0	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_011064 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13165.t1	tr|A0A9N9QX35|A0A9N9QX35_9NEOP	67.826	115	156	121	74	9.05e-52	169.0	Uncharacterized protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS3161 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A4C1SL37|A0A4C1SL37_EUMVA	42.143	140	151	272	92	1.26e-24	105.0	Ommochrome-binding protein OS=Eumeta variegata OX=151549 GN=EVAR_69772_1 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A4C1X904|A0A4C1X904_EUMVA	44.286	140	151	311	92	1.06e-23	103.0	Ommochrome-binding protein OS=Eumeta variegata OX=151549 GN=EVAR_91582_1 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A4C1X916|A0A4C1X916_EUMVA	39.286	140	151	263	92	1.94e-19	91.3	Ommochrome-binding protein OS=Eumeta variegata OX=151549 GN=EVAR_91585_1 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A4C1Y9P4|A0A4C1Y9P4_EUMVA	40.288	139	151	257	92	2.75e-19	90.9	Ommochrome-binding protein OS=Eumeta variegata OX=151549 GN=EVAR_79529_1 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0AAV1JKM3|A0AAV1JKM3_9NEOP	35.507	138	151	265	91	2.65e-13	75.1	Ommochrome-binding protein OS=Leptosia nina OX=320188 GN=LNINA_LOCUS8469 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A212EMV3|A0A212EMV3_DANPL	30.714	140	151	269	92	5.1e-13	74.3	Uncharacterized protein OS=Danaus plexippus plexippus OX=278856 GN=KGM_205132 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A821Y244|A0A821Y244_9NEOP	33.094	139	151	275	91	5.36e-13	74.3	Ommochrome-binding protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS15930 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0ACC1CGA7|A0ACC1CGA7_9NEOP	36.62	142	151	574	97	1.05e-12	74.7	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_013989 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0ACC1CGA7|A0ACC1CGA7_9NEOP	33.775	151	151	574	97	1.47e-11	71.2	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_013989 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0A6J1MZW1|A0A6J1MZW1_BICAN	33.813	139	151	284	91	3.59e-12	72.0	Ommochrome-binding protein OS=Bicyclus anynana OX=110368 GN=LOC112047289 PE=4 SV=2	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13166.t1	tr|A0ACC1CGJ4|A0ACC1CGJ4_9NEOP	30.872	149	151	330	97	9.47e-12	71.2	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_013987 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A9R0ESC1|A0A9R0ESC1_SPOFR	86.99	392	447	387	87	0.0	702.0	Transcriptional repressor protein YY1 isoform X6 OS=Spodoptera frugiperda OX=7108 GN=LOC118280359 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A2W1B6U2|A0A2W1B6U2_HELAM	86.802	394	447	389	87	0.0	699.0	C2H2-type domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG213613 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A9R0DJ50|A0A9R0DJ50_SPOFR	87.023	393	447	388	87	0.0	698.0	Transcriptional repressor protein YY1 isoform X5 OS=Spodoptera frugiperda OX=7108 GN=LOC118280359 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A6J1WIZ3|A0A6J1WIZ3_GALME	85.606	396	447	391	87	0.0	696.0	Transcriptional repressor protein YY1-like isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113514249 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A9R0ESM4|A0A9R0ESM4_SPOFR	85.894	397	447	392	87	0.0	695.0	Transcriptional repressor protein YY1 isoform X4 OS=Spodoptera frugiperda OX=7108 GN=LOC118280359 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A9R0DJ16|A0A9R0DJ16_SPOFR	85.714	399	447	394	87	0.0	695.0	Transcriptional repressor protein YY1 isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118280359 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A9J7IQX0|A0A9J7IQX0_SPOLT	86.514	393	447	388	87	0.0	694.0	Transcriptional repressor protein YY1-like isoform X5 OS=Spodoptera litura OX=69820 GN=LOC111354740 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0AAD7Y9P1|A0AAD7Y9P1_MYTSE	85.213	399	447	394	87	0.0	692.0	C2H2-type domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_011351 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13173.t1	tr|A0A8S1BGW1|A0A8S1BGW1_ARCPL	85.533	394	447	388	87	0.0	692.0	C2H2-type domain-containing protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS16024 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13175.t1	tr|A0A4C1XEE1|A0A4C1XEE1_EUMVA	41.071	280	267	378	100	2.36e-44	163.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_34695_1 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13177.t1	tr|A0A4C1UYC2|A0A4C1UYC2_EUMVA	47.857	140	141	107	99	4.8e-30	114.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_17983_1 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A9P0FSJ0|A0A9P0FSJ0_CHRIL	59.941	674	661	697	99	0.0	812.0	Carboxylesterase type B domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS1977 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A2U3T8L6|A0A2U3T8L6_ECTOB	63.231	650	661	705	97	0.0	807.0	Putative antennal esterase CXE32 OS=Ectropis obliqua OX=248899 PE=2 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|G3CM74|G3CM74_SPOLI	61.622	641	661	667	96	0.0	807.0	Carboxylesterase CXE30 OS=Spodoptera littoralis OX=7109 PE=2 SV=2	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A8S3W0X4|A0A8S3W0X4_PARAO	62.709	657	661	655	98	0.0	804.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS782 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A9R0D5N7|A0A9R0D5N7_SPOFR	62.44	623	661	677	92	0.0	804.0	Pyrethroid hydrolase Ces2e isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118269824 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0AAV1K859|A0AAV1K859_9NEOP	65.347	606	661	660	91	0.0	803.0	Carboxylesterase type B domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS1164 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A835GBS9|A0A835GBS9_SPOEX	61.275	643	661	669	96	0.0	803.0	Carboxylesterase type B domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_007944 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A1J0M185|A0A1J0M185_SPOLT	60.991	646	661	676	95	0.0	802.0	Putative carboxylesterase CXE30 OS=Spodoptera litura OX=69820 PE=2 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0A9J7EEQ4|A0A9J7EEQ4_SPOLT	60.836	646	661	676	95	0.0	800.0	Carboxylesterase 4A isoform X2 OS=Spodoptera litura OX=69820 GN=LOC111356136 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13178.t1	tr|A0AAD8DRK3|A0AAD8DRK3_MYTSE	63.097	607	661	678	90	0.0	798.0	Carboxylesterase type B domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_016462 PE=3 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0A4C1UYD8|A0A4C1UYD8_EUMVA	99.543	219	219	507	100	6.55e-156	450.0	Modifier of mdg4 OS=Eumeta variegata OX=151549 GN=mod(mdg4) PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ACC2QTE9|A0ACC2QTE9_9NEOP	95.023	221	219	367	100	1.54e-148	426.0	BTB domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_016020 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0AAD7YK17|A0AAD7YK17_MYTSE	95.434	219	219	346	99	5.3e-148	424.0	BTB domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_016461 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0A2W1BW18|A0A2W1BW18_HELAM	95.909	220	219	434	99	1.05e-147	427.0	BTB domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG203931 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ACC2RAV8|A0ACC2RAV8_9NEOP	95.434	219	219	359	99	2.12e-147	423.0	BTB domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_000064 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ABR3HY40|A0ABR3HY40_LOXSC	93.665	221	219	361	100	1.54e-140	406.0	BTB domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_001343 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ABD0T1M7|A0ABD0T1M7_LOXSC	93.665	221	219	389	100	2.77e-140	406.0	BTB domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_001343 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ABR3HY38|A0ABR3HY38_LOXSC	93.665	221	219	363	100	3.21e-140	405.0	BTB domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_001343 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ABR3HY49|A0ABR3HY49_LOXSC	93.636	220	219	296	99	4.0299999999999997e-140	402.0	BTB domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_001343 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13179.t1	tr|A0ABR3HY36|A0ABR3HY36_LOXSC	93.636	220	219	345	99	1.01e-139	403.0	BTB domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_001343 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g13185.t1	tr|A0A4C1T4H4|A0A4C1T4H4_EUMVA	42.446	139	136	793	100	4.64e-08	60.8	PiggyBac transposable element-derived protein 3 OS=Eumeta variegata OX=151549 GN=PGBD3 PE=4 SV=1	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAV1LAV5|A0AAV1LAV5_9NEOP	84.976	619	607	619	100	0.0	1063.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS12533 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAU9UIN1|A0AAU9UIN1_EUPED	68.189	613	607	614	99	0.0	897.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS13737 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAU9V5H1|A0AAU9V5H1_EUPED	62.119	623	607	633	99	0.0	828.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS19595 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAU9U0W4|A0AAU9U0W4_EUPED	67.014	576	607	581	94	0.0	818.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS7277 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAV1L3G1|A0AAV1L3G1_9NEOP	65.077	587	607	618	94	0.0	817.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS9198 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAV1M625|A0AAV1M625_9NEOP	65.077	587	607	618	94	0.0	816.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS20042 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0ACC0K8M1|A0ACC0K8M1_CHOFU	62.701	622	607	635	99	0.0	816.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_013736 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAV1KGL0|A0AAV1KGL0_9NEOP	64.906	587	607	672	94	0.0	812.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS3768 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAV1KJZ6|A0AAV1KJZ6_9NEOP	64.906	587	607	618	94	0.0	811.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS3768 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6656.t1	tr|A0AAU9TL84|A0AAU9TL84_EUPED	63.399	612	607	614	99	0.0	803.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS4087 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0A8J2R0M4|A0A8J2R0M4_9NEOP	72.814	629	626	620	99	0.0	923.0	"(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS12041 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0AAV1M140|A0AAV1M140_9NEOP	67.563	632	626	860	100	0.0	842.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS18392 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0AAV1LSJ4|A0AAV1LSJ4_9NEOP	67.994	628	626	621	100	0.0	840.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS17084 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0A9P0HXU5|A0A9P0HXU5_SPOLI	74.388	531	626	1312	84	0.0	823.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS1542 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0ABR3I741|A0ABR3I741_LOXSC	70.25	521	626	521	73	0.0	757.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_015295 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0A8S3W8R0|A0A8S3W8R0_PARAO	67.071	577	626	603	92	0.0	754.0	"(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS3355 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0AAV1LCX2|A0AAV1LCX2_9NEOP	69.216	510	626	513	81	0.0	705.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS12207 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0A8S3W3D5|A0A8S3W3D5_PARAO	67.335	499	626	832	80	0.0	669.0	"(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS1687 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6657.t1	tr|A0AAV1LYJ4|A0AAV1LYJ4_9NEOP	65.714	455	626	456	73	0.0	614.0	"PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS17632 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0ABQ7Q3F4|A0ABQ7Q3F4_PLUXY	37.662	385	406	365	94	5.06e-79	257.0	"Uncharacterized protein OS=Plutella xylostella OX=51655 GN=JYU34_018060 PE=3 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0A8B8IY90|A0A8B8IY90_VANTA	37.531	405	406	370	97	2.21e-78	256.0	"GDNF-inducible zinc finger protein 1-like isoform X2 OS=Vanessa tameamea OX=334116 GN=LOC113404284 PE=3 SV=2	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0AAU9UXL3|A0AAU9UXL3_EUPED	38.298	376	406	369	92	9.61e-78	254.0	"Zinc finger protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS16296 PE=3 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0ABM4AWZ8|A0ABM4AWZ8_VANTA	39.314	379	406	372	91	1.2500000000000001e-77	254.0	"Zinc finger protein 510-like OS=Vanessa tameamea OX=334116 GN=LOC135194360 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0A8J9YH78|A0A8J9YH78_9NEOP	38.933	375	406	393	91	2.6999999999999998e-74	246.0	"C2H2-type domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS15687 PE=3 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0A8J9YL66|A0A8J9YL66_9NEOP	37.968	374	406	366	91	2.11e-73	243.0	"C2H2-type domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS15688 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0A821UNC5|A0A821UNC5_9NEOP	38.275	371	406	353	90	2.3600000000000002e-73	242.0	"Uncharacterized protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS10582 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0ABM3MWC7|A0ABM3MWC7_GALME	36.145	415	406	387	97	2.4900000000000003e-73	243.0	"GDNF-inducible zinc finger protein 1-like OS=Galleria mellonella OX=7137 GN=LOC113511396 PE=3 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0A0N1PI16|A0A0N1PI16_PAPMA	36.496	411	406	364	97	4.27e-73	242.0	"Zinc finger protein 45 OS=Papilio machaon OX=76193 GN=RR48_02574 PE=3 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6659.t1	tr|A0A7E5WY06|A0A7E5WY06_TRINI	35.135	407	406	374	97	8.59e-73	241.0	"Zinc finger protein 32-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113507080 PE=3 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A8S3X6B2|A0A8S3X6B2_PARAO	88.043	92	92	210	100	8.33e-53	172.0	"(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS14454 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A8S3Y5F8|A0A8S3Y5F8_PARAO	86.957	92	92	167	100	8.65e-53	171.0	"(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS26220 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A8S3Y973|A0A8S3Y973_PARAO	86.957	92	92	210	100	1.3499999999999999e-52	172.0	"(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS25051 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0AAW1U8Q6|A0AAW1U8Q6_9CUCU	84.783	92	92	167	100	1.74e-51	168.0	"DDE-1 domain-containing protein OS=Henosepilachna vigintioctopunctata OX=420089 GN=WA026_009496 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A835G1W6|A0A835G1W6_SPOEX	86.957	92	92	317	100	2.86e-51	172.0	"HTH CENPB-type domain-containing protein (Fragment) OS=Spodoptera exigua OX=7107 GN=HW555_006627 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A835L749|A0A835L749_SPOEX	86.957	92	92	317	100	3.78e-51	172.0	"HTH CENPB-type domain-containing protein (Fragment) OS=Spodoptera exigua OX=7107 GN=HW555_002259 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A835GCL5|A0A835GCL5_SPOEX	86.957	92	92	335	100	4.12e-51	172.0	"HTH CENPB-type domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_009385 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A8S1AN22|A0A8S1AN22_ARCPL	84.783	92	92	256	100	1.46e-49	166.0	"DDE-1 domain-containing protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS12046 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0AAW1TQJ5|A0AAW1TQJ5_9CUCU	84.783	92	92	336	100	1.89e-49	168.0	"DDE-1 domain-containing protein OS=Henosepilachna vigintioctopunctata OX=420089 GN=WA026_020823 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6660.t1	tr|A0A8S3WN60|A0A8S3WN60_PARAO	86.957	92	92	419	100	2.19e-49	170.0	"(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS8281 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6661.t1	tr|A0ACF8KYS0|A0ACF8KYS0_9NEOP	37.426	676	740	659	86	3.29e-128	405.0	"Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_002444 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
g6661.t1	tr|A0ACF7IU15|A0ACF7IU15_9HEMI	35.857	700	740	699	85	4.0999999999999997e-120	385.0	"Uncharacterized protein OS=Uroleucon formosanum OX=796250 GN=QTP88_003544 PE=4 SV=1	TrEMBL"	TrEMBL	combined_trembl_blast.tsv	TR_EMBL
