Gene_ID,Length,GC(%),N_Count,Invalid_Characters
g8765,423,69.74,0,
g8766,2983,41.87,0,
g8767,387,66.15,0,
g8768,1631,38.81,0,
g8769,3573,42.07,0,
g877,5375,39.16,0,
g8770,201,67.66,0,
g8771,2846,43.25,0,
g8772,7638,67.2,0,
g8773,2449,35.57,0,
g8774,8211,32.57,0,
g8775,534,38.2,0,
g8776,3672,30.72,0,
g8777,1747,30.57,0,
g8778,240,70.42,0,
g8779,291,61.17,0,
g878,4622,33.92,0,
g8780,11187,38.78,0,
g8781,21683,41.52,0,
g8782,34628,41.56,0,
g8783,225,72.89,0,
g8784,27326,39.53,0,
g8785,739,47.09,0,
g8786,366,48.09,0,
g8787,2479,35.98,0,
g8788,210,57.62,0,
g8789,1785,45.43,0,
g879,135781,36.68,0,
g8790,3332,34.12,0,
g8791,153325,37.33,0,
g8792,19997,36.3,0,
g8793,9907,36.16,0,
g8794,1488,37.43,0,
g8795,4310,35.85,0,
g8796,2514,44.75,0,
g8797,23528,37.2,0,
g8798,46441,36.49,0,
g8799,3711,32.23,0,
g88,4180,40.33,0,
g880,258,52.33,0,
g8800,1298,34.75,0,
g8801,506,32.41,0,
g8802,1300,35.38,0,
g8803,402,34.08,0,
g8804,2602,31.94,0,
g8805,1608,36.57,0,
g8806,5548,32.16,0,
g8807,25139,35.45,0,
g8808,31489,34.35,0,
g8809,9095,35.58,0,
g881,3045,35.6,0,
g8810,3368,34.14,0,
g8811,2490,56.14,0,
g8812,2028,39.45,0,
g8813,9182,35.84,0,
g8814,9894,38.34,0,
g8815,969,33.44,0,
g8816,9507,35.47,0,
g8817,17463,33.87,0,
g8818,19478,33.01,0,
g8819,2876,31.5,0,
g882,228,63.6,0,
g8820,525,35.05,0,
g8821,23858,34.39,0,
g8822,21998,37.3,0,
g8823,1562,38.35,0,
g8824,315,73.33,0,
g8825,3702,47.22,0,
g8826,281,47.33,0,
g8827,1373,46.1,0,
g8828,55767,38.4,0,
g8829,6517,37.96,0,
g883,3479,47.0,0,
g8830,10296,36.36,0,
g8831,10291,31.63,0,
g8832,36493,37.29,0,
g8833,20281,36.46,0,
g8834,12286,34.84,0,
g8835,705,28.79,0,
g8836,4511,36.87,0,
g8837,264,57.58,0,
g8838,12584,34.68,0,
g8839,12438,36.25,0,
g884,282,57.09,0,
g8840,300,58.67,0,
g8841,231,63.2,0,
g8842,1628,31.02,0,
g8843,8448,38.41,0,
g8844,6282,41.67,0,
g8845,9630,41.47,0,
g8846,19626,33.96,0,
g8847,504,60.52,0,
g8848,2711,28.37,0,
g8849,47527,36.34,0,
g885,357,53.22,0,
g8850,64191,36.43,0,
g8851,328,37.5,0,
g8852,1017,35.5,0,
g8853,10650,35.78,0,
g8854,322,46.89,0,
g8855,1200,48.0,0,
g8856,1185,48.52,0,
g8857,36569,36.17,0,
g8858,8070,34.92,0,
g8859,12915,36.11,0,
g886,3481,39.84,0,
g8860,18356,34.34,0,
g8861,6852,39.11,0,
g8862,4521,37.38,0,
g8863,947,32.42,0,
g8864,9070,38.7,0,
g8865,1272,36.95,0,
g8866,20340,34.36,0,
g8867,16657,35.29,0,
g8868,3055,39.08,0,
g8869,49395,34.69,0,
g887,16848,38.19,0,
g8870,11455,33.49,0,
g8871,3158,39.58,0,
g8872,7149,36.41,0,
g8873,360,70.56,0,
g8874,7806,33.74,0,
g8875,9770,37.49,0,
g8876,510,53.92,0,
g8877,6281,33.64,0,
g8878,46289,36.19,0,
g8879,12186,35.97,0,
g888,6201,38.06,0,
g8880,1229,51.34,0,
g8881,270,57.41,0,
g8882,39547,35.67,0,
g8883,19718,35.97,0,
g8884,1041,28.63,0,
g8885,5846,35.65,0,
g8886,2172,38.49,0,
g8887,372,41.94,0,
g8888,4269,32.94,0,
g8889,98112,35.89,0,
g889,270,71.11,0,
g8890,1032,45.93,0,
g8891,6189,39.1,0,
g8892,64724,36.41,0,
g8893,39467,35.98,0,
g8894,234,64.96,0,
g8895,336,49.4,0,
g8896,46566,38.58,0,
g8897,9631,40.29,0,
g8898,20990,38.69,0,
g8899,603,39.8,0,
g89,584,42.12,0,
g890,21116,41.13,0,
g8900,552,36.96,0,
g8901,17310,37.39,0,
g8902,1409,39.53,0,
g8903,777,48.13,0,
g8904,5234,37.33,0,
g8905,8899,38.2,0,
g8906,9927,37.23,0,
g8907,23454,40.12,0,
g8908,285,50.88,0,
g8909,2933,37.81,0,
g891,588,49.32,0,
g8910,315,61.27,0,
g8911,240,60.0,0,
g8912,2814,36.35,0,
g8913,423,39.48,0,
g8914,1152,54.86,0,
g8915,1712,49.53,0,
g8916,3903,34.1,0,
g8917,61859,38.3,0,
g8918,196,65.82,0,
g8919,249,68.27,0,
g892,270,54.81,0,
g8920,4878,36.76,0,
g8921,20747,38.23,0,
g8922,7646,35.22,0,
g8923,43622,33.46,0,
g8924,21548,37.37,0,
g8925,432,50.46,0,
g8926,3908,34.83,0,
g8927,12077,34.53,0,
g8928,6983,35.2,0,
g8929,11768,33.19,0,
g893,2708,35.49,0,
g8930,1095,60.82,0,
g8931,585,70.77,0,
g8932,11013,35.39,0,
g8933,10886,37.28,0,
g8934,29571,36.81,0,
g8935,237,75.11,0,
g8936,7984,33.18,0,
g8937,1987,36.89,0,
g8938,501,39.72,0,
g8939,1824,51.04,0,
g894,219,59.36,0,
g8940,7146,39.5,0,
g8941,5280,32.2,0,
g8942,19283,36.35,0,
g8943,16803,34.95,0,
g8944,14174,39.52,0,
g8945,862,42.58,0,
g8946,18373,40.11,0,
g8947,2184,40.48,0,
g8948,3218,46.18,0,
g8949,732,57.92,0,
g895,264,53.41,0,
g8950,24934,32.64,0,
g8951,7712,36.53,0,
g8952,9287,38.55,0,
g8953,4099,37.84,0,
g8954,8250,36.41,0,
g8955,1949,38.94,0,
g8956,11342,39.01,0,
g8957,6894,33.38,0,
g8958,4718,31.92,0,
g8959,21617,34.95,0,
g896,3610,34.65,0,
g8960,41038,36.2,0,
g8961,14278,33.34,0,
g8962,819,34.43,0,
g8963,2706,29.49,0,
g8964,6644,41.81,0,
g8965,767,39.77,0,
g8966,7192,32.31,0,
g8967,462,51.73,0,
g8968,5504,36.46,0,
g8969,1164,38.83,0,
g897,51051,34.21,0,
g8970,1932,25.57,0,
g8971,14990,37.75,0,
g8972,2509,31.05,0,
g8973,882,35.37,0,
g8974,8582,31.78,0,
g8975,1166,47.0,0,
g8976,14628,37.08,0,
g8977,13112,33.72,0,
g8978,27200,35.15,0,
g8979,10596,33.31,0,
g898,5336,37.87,0,
g8980,7164,35.13,0,
g8981,2377,33.78,0,
g8982,4617,35.35,0,
g8983,13872,39.43,0,
g8984,48819,39.94,0,
g8985,9365,35.23,0,
g8986,1730,34.34,0,
g8987,30096,38.97,0,
g8988,14513,37.6,0,
g8989,7105,33.72,0,
g899,9115,37.74,0,
g8990,12172,36.67,0,
g8991,384,40.62,0,
g8992,636,55.03,0,
g8993,43032,38.89,0,
g8994,216,60.19,0,
g8995,333,63.96,0,
g8996,255,69.8,0,
g8997,13942,37.46,0,
g8998,8909,35.62,0,
g8999,7939,37.3,0,
g9,1105,38.01,0,
g90,307,49.51,0,
g900,7729,33.19,0,
g9000,22427,35.46,0,
g9001,7378,36.13,0,
g9002,228,59.21,0,
g9003,252,59.92,0,
g9004,2309,44.26,0,
g9005,321,54.21,0,
g9006,207,72.46,0,
g9007,279,57.71,0,
g9008,25788,34.44,0,
g9009,7629,36.14,0,
g901,8101,34.74,0,
g9010,30230,39.46,0,
g9011,6136,37.94,0,
g9012,2788,48.89,0,
g9013,5928,38.6,0,
g9014,933,36.66,0,
g9015,6068,41.81,0,
g9016,20846,37.92,0,
g9017,6135,37.54,0,
g9018,1711,42.02,0,
g9019,33213,38.22,0,
g902,56302,35.82,0,
g9020,642,48.44,0,
g9021,294,57.82,0,
g9022,45177,36.69,0,
g9023,4155,33.41,0,
g9024,789,50.7,0,
g9025,8223,38.9,0,
g9026,8957,39.31,0,
g9027,44010,34.74,0,
g9028,17269,37.84,0,
g9029,17178,37.5,0,
g903,9918,37.76,0,
g9030,11862,35.2,0,
g9031,43795,36.76,0,
g9032,2098,57.29,0,
g9033,118230,37.88,0,
g9034,357,71.71,0,
g9035,324,63.58,0,
g9036,258,56.59,0,
g9037,384,58.59,0,
g9038,23441,40.26,0,
g9039,24954,34.82,0,
g904,83111,34.24,0,
g9040,309,54.69,0,
g9041,324,54.94,0,
g9042,6066,51.9,0,
g9043,800,62.38,0,
g9044,5798,35.32,0,
g9045,1835,32.97,0,
g9046,21515,38.8,0,
g9047,788,28.55,0,
g9048,7355,32.71,0,
g9049,1719,42.7,0,
g905,10246,35.7,0,
g9050,4721,37.3,0,
g9051,7027,32.13,0,
g9052,11837,34.66,0,
g9053,4699,37.31,0,
g9054,674,56.97,0,
g9055,6289,39.55,0,
g9056,14749,35.71,0,
g9057,948,34.81,0,
g9058,74480,36.14,0,
g9059,5563,37.53,0,
g906,981,42.2,0,
g9060,16401,37.92,0,
g9061,5789,36.43,0,
g9062,5820,39.66,0,
g9063,306,54.9,0,
g9064,26435,37.5,0,
g9065,1202,33.28,0,
g9066,3230,36.35,0,
g9067,1061,35.06,0,
g9068,10777,37.88,0,
g9069,48184,34.53,0,
g907,9066,37.69,0,
g9070,24097,36.0,0,
g9071,453,48.12,0,
g9072,1964,49.08,0,
g9073,5369,29.84,0,
g9074,34376,35.59,0,
g9075,2008,34.71,0,
g9076,1625,33.42,0,
g9077,618,38.03,0,
g9078,13128,35.79,0,
g9079,995,66.53,0,
g908,8970,35.5,0,
g9080,10844,31.01,0,
g9081,8277,36.78,0,
g9082,309,68.93,0,
g9083,507,71.79,0,
g9084,791,54.49,0,
g9085,803,52.18,0,
g9086,279,69.18,0,
g9087,5518,38.87,0,
g9088,2172,40.65,0,
g9089,468,60.26,0,
g909,7303,39.44,0,
g9090,342,67.25,0,
g9091,22287,44.86,0,
g9092,1459,50.45,0,
g9093,1729,41.06,0,
g9094,6470,36.57,0,
g9095,201,58.71,0,
g9096,297,68.69,0,
g9097,7600,36.97,0,
g9098,38077,36.9,0,
g9099,16820,34.49,0,
g91,4809,35.81,0,
g910,16010,40.02,0,
g9100,393,45.55,0,
g9101,1329,33.48,0,
g9102,22073,35.75,0,
g9103,52324,36.77,0,
g9104,853,32.83,0,
g9105,77211,35.75,0,
g9106,20214,32.51,0,
g9107,9515,32.31,0,
g9108,2058,36.1,0,
g9109,1248,40.46,0,
g911,8612,42.93,0,
g9110,1812,40.07,0,
g9111,10712,32.61,0,
g9112,1344,38.39,0,
g9113,42396,37.06,0,
g9114,29781,37.12,0,
g9115,7561,38.18,0,
g9116,10107,36.3,0,
g9117,348,56.9,0,
g9118,303,55.78,0,
g9119,50230,36.9,0,
g912,16390,41.86,0,
g9120,3260,33.37,0,
g9121,4286,32.87,0,
g9122,8278,31.28,0,
g9123,2009,37.33,0,
g9124,231,64.94,0,
g9125,255,66.67,0,
g9126,285,55.44,0,
g9127,312,70.83,0,
g9128,14999,49.98,0,
g9129,19335,34.61,0,
g913,2311,57.12,0,
g9130,24230,34.86,0,
g9131,2306,36.38,0,
g9132,288,54.86,0,
g9133,5954,34.93,0,
g9134,41036,36.42,0,
g9135,1127,44.37,0,
g9136,8049,35.78,0,
g9137,4575,39.8,0,
g9138,22083,34.84,0,
g9139,2283,33.55,0,
g914,11929,38.02,0,
g9140,7479,33.83,0,
g9141,633,38.07,0,
g9142,4385,35.32,0,
g9143,51697,36.76,0,
g9144,2318,35.59,0,
g9145,732,40.57,0,
g9146,29457,38.98,0,
g9147,2798,38.42,0,
g9148,10768,36.26,0,
g9149,4548,33.58,0,
g915,7577,34.62,0,
g9150,9639,38.14,0,
g9151,1341,64.06,0,
g9152,2147,39.64,0,
g9153,588,30.44,0,
g9154,458,33.62,0,
g9155,13832,32.1,0,
g9156,4478,32.16,0,
g9157,19509,38.21,0,
g9158,5953,32.79,0,
g9159,94397,36.85,0,
g916,19393,35.75,0,
g9160,5151,36.59,0,
g9161,2337,39.41,0,
g9162,33333,34.9,0,
g9163,10070,41.92,0,
g9164,855,35.44,0,
g9165,2798,32.02,0,
g9166,6916,35.84,0,
g9167,66772,35.99,0,
g9168,14876,34.68,0,
g9169,718,33.01,0,
g917,3601,45.15,0,
g9170,14715,33.95,0,
g9171,12587,33.84,0,
g9172,3952,33.65,0,
g9173,10678,33.26,0,
g9174,9818,36.74,0,
g9175,14778,36.86,0,
g9176,10170,36.02,0,
g9177,15744,34.55,0,
g9178,14816,35.54,0,
g9179,16601,36.07,0,
g918,366,61.75,0,
g9180,5643,31.92,0,
g9181,2816,32.17,0,
g9182,6080,32.68,0,
g9183,7693,34.45,0,
g9184,22901,35.32,0,
g9185,66715,35.21,0,
g9186,75597,35.62,0,
g9187,9116,37.83,0,
g9188,354,60.45,0,
g9189,17962,36.22,0,
g919,3933,37.3,0,
g9190,1511,41.56,0,
g9191,19211,37.73,0,
g9192,11467,37.46,0,
g9193,2943,33.27,0,
g9194,2381,47.59,0,
g9195,4579,48.7,0,
g9196,8115,34.98,0,
g9197,35652,38.34,0,
g9198,21583,38.55,0,
g9199,66629,38.22,0,
g92,2726,31.25,0,
g920,2858,36.91,0,
g9200,13663,42.29,0,
g9201,4073,31.33,0,
g9202,1881,39.93,0,
g9203,11787,33.58,0,
g9204,2818,51.6,0,
g9205,765,68.76,0,
g9206,3825,40.13,0,
g9207,288,52.78,0,
g9208,3969,34.87,0,
g9209,1185,36.96,0,
g921,2574,43.05,0,
g9210,9260,34.59,0,
g9211,342,56.73,0,
g9212,7748,36.56,0,
g9213,1218,42.61,0,
g9214,1512,54.83,0,
g9215,12788,34.41,0,
g9216,1686,37.96,0,
g9217,21053,35.72,0,
g9218,4392,38.5,0,
g9219,8422,35.22,0,
g922,2590,42.32,0,
g9220,7291,32.3,0,
g9221,5506,39.92,0,
g9222,562,38.43,0,
g9223,516,42.83,0,
g9224,246,36.59,0,
g9225,297,47.14,0,
g9226,399,53.63,0,
g9227,309,53.72,0,
g9228,2240,35.54,0,
g9229,669,36.47,0,
g923,288,42.01,0,
g9230,3319,40.64,0,
g9231,18056,38.82,0,
g9232,17462,34.22,0,
g9233,3292,36.24,0,
g9234,14903,35.58,0,
g9235,65111,33.77,0,
g9236,19241,36.85,0,
g9237,15055,39.48,0,
g9238,2408,33.39,0,
g9239,3930,34.15,0,
g924,3956,40.5,0,
g9240,3507,38.18,0,
g9241,9940,40.39,0,
g9242,4079,41.77,0,
g9243,5705,32.62,0,
g9244,10506,35.06,0,
g9245,882,43.2,0,
g9246,40407,39.78,0,
g9247,399,58.65,0,
g9248,1329,63.28,0,
g9249,1715,38.54,0,
g925,29576,35.45,0,
g9250,10947,36.23,0,
g9251,681,34.07,0,
g9252,365,57.26,0,
g9253,2419,33.77,0,
g9254,1717,35.06,0,
g9255,9052,35.57,0,
g9256,9706,35.08,0,
g9257,31330,36.49,0,
g9258,11039,43.48,0,
g9259,3749,37.72,0,
g926,33542,35.01,0,
g9260,12721,36.87,0,
g9261,11315,35.4,0,
g9262,18752,34.38,0,
g9263,9814,33.97,0,
g9264,9033,32.59,0,
g9265,2289,29.05,0,
g9266,24163,32.58,0,
g9267,4438,32.65,0,
g9268,59239,37.38,0,
g9269,1466,38.2,0,
g927,1942,30.43,0,
g9270,2525,40.36,0,
g9271,190367,37.13,0,
g9272,1110,41.8,0,
g9273,10310,37.9,0,
g9274,3885,41.8,0,
g9275,492,56.71,0,
g9276,552,57.43,0,
g9277,7364,37.52,0,
g9278,14330,38.07,0,
g9279,4714,36.57,0,
g928,25117,37.27,0,
g9280,5468,40.18,0,
g9281,1478,36.33,0,
g9282,4598,39.6,0,
g9283,8005,36.08,0,
g9284,7973,35.92,0,
g9285,9614,36.93,0,
g9286,5148,38.6,0,
g9287,4322,35.17,0,
g9288,6183,42.18,0,
g9289,2509,42.05,0,
g929,13065,34.4,0,
g9290,9872,38.22,0,
g9291,3895,46.55,0,
g9292,15867,35.29,0,
g9293,349,45.56,0,
g9294,1527,34.84,0,
g9295,6629,33.53,0,
g9296,6797,35.6,0,
g9297,34224,36.33,0,
g9298,23883,32.92,0,
g9299,3397,30.64,0,
g93,12593,34.87,0,
g930,25275,32.95,0,
g9300,1713,35.96,0,
g9301,5689,35.45,0,
g9302,369,30.62,0,
g9303,6879,34.64,0,
g9304,9544,31.92,0,
g9305,10941,34.72,0,
g9306,9264,39.01,0,
g9307,46383,36.79,0,
g9308,15066,34.12,0,
g9309,8639,39.15,0,
g931,11258,42.26,0,
g9310,33833,39.41,0,
g9311,10420,35.94,0,
g9312,1329,65.69,0,
g9313,9863,34.84,0,
g9314,507,47.93,0,
g9315,29872,34.91,0,
g9316,2924,31.6,0,
g9317,7942,35.8,0,
g9318,2281,38.4,0,
g9319,3700,36.84,0,
g932,6084,41.45,0,
g9320,40122,36.5,0,
g9321,41170,36.5,0,
g9322,19955,34.91,0,
g9323,30668,34.28,0,
g9324,16606,36.08,0,
g9325,1089,66.48,0,
g9326,1545,66.8,0,
g9327,1812,38.36,0,
g9328,1119,38.34,0,
g9329,2650,36.0,0,
g933,6437,48.38,0,
g9330,744,31.45,0,
g9331,3417,35.29,0,
g9332,1431,40.6,0,
g9333,20088,34.84,0,
g9334,2094,35.67,0,
g9335,1344,41.0,0,
g9336,61230,35.33,0,
g9337,5040,37.92,0,
g9338,2038,65.31,0,
g9339,36531,35.18,0,
g934,252,54.37,0,
g9340,276,57.97,0,
g9341,54971,40.24,0,
g9342,8828,38.2,0,
g9343,4515,39.58,0,
g9344,309,52.1,0,
g9345,27972,36.83,0,
g9346,13042,34.13,0,
g9347,3004,35.12,0,
g9348,65230,36.66,0,
g9349,384,71.09,0,
g935,8932,33.53,0,
g9350,780,63.21,0,
g9351,273,77.66,0,
g9352,16645,33.42,0,
g9353,17396,34.09,0,
g9354,13929,40.05,0,
g9355,1782,35.69,0,
g9356,2845,35.33,0,
g9357,28905,34.01,0,
g9358,7776,37.38,0,
g9359,48346,34.59,0,
g936,6117,38.89,0,
g9360,16558,37.23,0,
g9361,11155,34.94,0,
g9362,32176,35.68,0,
g9363,74751,35.35,0,
g9364,56815,35.97,0,
g9365,3740,34.79,0,
g9366,6627,39.84,0,
g9367,282,61.7,0,
g9368,11944,35.8,0,
g9369,6622,38.22,0,
g937,2789,38.47,0,
g9370,12122,39.18,0,
g9371,4292,35.07,0,
g9372,12161,33.24,0,
g9373,408,45.34,0,
g9374,3911,32.27,0,
g9375,10396,34.88,0,
g9376,5037,37.84,0,
g9377,697,35.29,0,
g9378,357,34.45,0,
g9379,375,42.67,0,
g938,8260,37.99,0,
g9380,7212,37.83,0,
g9381,842,55.94,0,
g9382,10980,36.17,0,
g9383,6253,35.44,0,
g9384,246,55.28,0,
g9385,22839,35.54,0,
g9386,7184,36.26,0,
g9387,1785,32.94,0,
g9388,25807,36.87,0,
g9389,8356,35.28,0,
g939,5194,34.77,0,
g9390,4205,32.6,0,
g9391,24914,36.01,0,
g9392,204,66.18,0,
g9393,564,36.52,0,
g9394,2253,55.53,0,
g9395,1214,43.25,0,
g9396,6609,35.78,0,
g9397,11094,37.48,0,
g9398,3998,35.32,0,
g9399,20885,36.42,0,
g94,6616,35.17,0,
g940,1981,31.55,0,
g9400,5453,41.92,0,
g9401,5847,39.54,0,
g9402,32402,36.96,0,
g9403,9754,33.17,0,
g9404,291,37.46,0,
g9405,446,33.18,0,
g9406,1923,33.8,0,
g9407,1140,39.47,0,
g9408,1712,37.79,0,
g9409,16063,34.26,0,
g941,2935,34.17,0,
g9410,7656,33.52,0,
g9411,1997,34.05,0,
g9412,4587,52.02,0,
g9413,9536,41.9,0,
g9414,561,62.21,0,
g9415,1118,52.68,0,
g9416,1117,52.55,0,
g9417,219,76.71,0,
g9418,279,68.46,0,
g9419,38231,40.02,0,
g942,18257,34.63,0,
g9420,2491,44.68,0,
g9421,312,60.58,0,
g9422,90333,37.14,0,
g9423,7344,37.11,0,
g9424,2348,39.78,0,
g9425,5594,49.93,0,
g9426,762,35.56,0,
g9427,807,46.1,0,
g9428,139369,35.78,0,
g9429,2972,50.13,0,
g943,7789,39.08,0,
g9430,13268,36.54,0,
g9431,246,43.09,0,
g9432,2389,36.08,0,
g9433,518,34.75,0,
g9434,3011,37.6,0,
g9435,57702,35.65,0,
g9436,900,39.67,0,
g9437,34400,35.13,0,
g9438,366,47.27,0,
g9439,210,50.95,0,
g944,2772,39.72,0,
g9440,660,32.12,0,
g9441,11076,39.2,0,
g9442,17791,36.19,0,
g9443,1020,49.51,0,
g9444,4187,36.54,0,
g9445,8325,34.11,0,
g9446,5619,31.59,0,
g9447,3593,37.21,0,
g9448,2379,35.77,0,
g9449,321,69.78,0,
g945,2059,39.49,0,
g9450,3936,36.79,0,
g9451,2471,38.37,0,
g9452,1640,37.62,0,
g9453,441,41.72,0,
g9454,599,33.22,0,
g9455,2955,33.06,0,
g9456,17925,35.46,0,
g9457,1259,33.28,0,
g9458,3737,32.78,0,
g9459,16629,33.01,0,
g946,5806,37.32,0,
g9460,23833,37.18,0,
g9461,1058,67.2,0,
g9462,12076,35.39,0,
g9463,15127,33.63,0,
g9464,1485,72.32,0,
g9465,17849,34.71,0,
g9466,63237,35.99,0,
g9467,950,38.84,0,
g9468,396,41.92,0,
g9469,300,45.33,0,
g947,1280,40.16,0,
g9470,1106,41.59,0,
g9471,2228,40.93,0,
g9472,4018,33.42,0,
g9473,765,38.04,0,
g9474,480,42.92,0,
g9475,11266,38.71,0,
g9476,376,40.69,0,
g9477,312,41.67,0,
g9478,201,58.21,0,
g9479,2831,36.74,0,
g948,3541,37.64,0,
g9480,285,60.35,0,
g9481,2894,40.32,0,
g9482,62914,36.58,0,
g9483,1332,43.99,0,
g9484,13575,36.99,0,
g9485,6010,35.27,0,
g9486,32872,35.59,0,
g9487,14780,37.7,0,
g9488,216,58.33,0,
g9489,3250,40.86,0,
g949,297,52.86,0,
g9490,470,39.57,0,
g9491,300,39.33,0,
g9492,39265,38.4,0,
g9493,24366,34.96,0,
g9494,5788,32.91,0,
g9495,8271,37.49,0,
g9496,8342,36.56,0,
g9497,366,56.28,0,
g9498,3715,31.76,0,
g9499,16536,37.87,0,
g95,21720,35.66,0,
g950,19181,36.98,0,
g9500,9321,34.12,0,
g9501,5118,37.18,0,
g9502,7965,37.99,0,
g9503,5357,36.61,0,
g9504,11508,33.03,0,
g9505,1239,36.8,0,
g9506,44020,33.95,0,
g9507,45444,34.78,0,
g9508,7034,40.52,0,
g9509,311,32.15,0,
g951,6051,33.8,0,
g9510,8403,34.18,0,
g9511,4520,32.26,0,
g9512,294,63.27,0,
g9513,1346,43.61,0,
g9514,6385,35.52,0,
g9515,8433,32.55,0,
g9516,4008,34.63,0,
g9517,4873,34.0,0,
g9518,585,47.01,0,
g9519,7094,35.85,0,
g952,303,61.39,0,
g9520,483,55.49,0,
g9521,468,51.07,0,
g9522,550,46.55,0,
g9523,219,59.36,0,
g9524,219,53.88,0,
g9525,249,55.82,0,
g9526,1056,50.57,0,
g9527,129303,36.78,0,
g9528,4594,37.94,0,
g9529,23912,36.93,0,
g953,8058,35.79,0,
g9530,2197,38.05,0,
g9531,3363,37.97,0,
g9532,10452,48.92,0,
g9533,2812,32.5,0,
g9534,12221,35.05,0,
g9535,6407,34.49,0,
g9536,19001,35.88,0,
g9537,4080,31.1,0,
g9538,13342,35.68,0,
g9539,27277,34.89,0,
g954,306,52.94,0,
g9540,5893,35.48,0,
g9541,4377,34.7,0,
g9542,1885,34.43,0,
g9543,3194,30.96,0,
g9544,11779,37.14,0,
g9545,12463,35.19,0,
g9546,54772,35.5,0,
g9547,50596,35.32,0,
g9548,10913,33.72,0,
g9549,12019,35.49,0,
g955,8312,30.7,0,
g9550,48467,35.58,0,
g9551,843,32.62,0,
g9552,69495,38.39,0,
g9553,7037,31.89,0,
g9554,2612,38.67,0,
g9555,72991,35.52,0,
g9556,288,44.79,0,
g9557,8473,38.55,0,
g9558,7809,35.41,0,
g9559,669,45.89,0,
g956,5352,39.67,0,
g9560,5478,37.95,0,
g9561,321,53.89,0,
g9562,3118,41.18,0,
g9563,11809,37.02,0,
g9564,4189,35.95,0,
g9565,8740,34.99,0,
g9566,8310,35.2,0,
g9567,18350,37.04,0,
g9568,53990,39.37,0,
g9569,19312,38.25,0,
g957,12292,35.42,0,
g9570,315,55.56,0,
g9571,2413,48.24,0,
g9572,6796,36.39,0,
g9573,336,49.7,0,
g9574,12466,39.8,0,
g9575,204,65.69,0,
g9576,741,56.68,0,
g9577,621,56.68,0,
g9578,531,60.64,0,
g9579,210,59.52,0,
g958,2417,32.27,0,
g9580,8881,40.45,0,
g9581,10272,40.62,0,
g9582,1711,39.57,0,
g9583,1866,39.23,0,
g9584,26678,38.42,0,
g9585,3944,34.79,0,
g9586,1738,38.2,0,
g9587,9311,40.76,0,
g9588,309,58.25,0,
g9589,5427,39.75,0,
g959,5566,34.66,0,
g9590,2122,41.05,0,
g9591,3099,43.95,0,
g9592,6355,39.26,0,
g9593,4361,33.82,0,
g9594,9482,36.17,0,
g9595,995,50.35,0,
g9596,7676,30.15,0,
g9597,10680,35.78,0,
g9598,5969,36.47,0,
g9599,294,40.14,0,
g96,19897,36.85,0,
g960,2949,36.62,0,
g9600,1134,31.75,0,
g9601,417,36.69,0,
g9602,271,59.78,0,
g9603,15880,39.94,0,
g9604,342,57.31,0,
g9605,1590,42.2,0,
g9606,24216,39.88,0,
g9607,408,41.42,0,
g9608,5836,36.69,0,
g9609,11586,41.0,0,
g961,363,65.01,0,
g9610,1358,31.37,0,
g9611,16692,35.85,0,
g9612,1567,35.48,0,
g9613,44922,37.0,0,
g9614,29069,36.09,0,
g9615,5578,38.56,0,
g9616,5854,35.02,0,
g9617,612,39.22,0,
g9618,297,37.04,0,
g9619,2135,40.94,0,
g962,1747,42.53,0,
g9620,1337,35.15,0,
g9621,4298,36.97,0,
g9622,9542,37.37,0,
g9623,9547,39.28,0,
g9624,4044,36.25,0,
g9625,252,62.3,0,
g9626,6049,33.63,0,
g9627,2209,37.94,0,
g9628,2463,36.13,0,
g9629,10837,34.17,0,
g963,2363,40.84,0,
g9630,7387,36.02,0,
g9631,387,56.85,0,
g9632,18125,46.53,0,
g9633,28749,36.49,0,
g9634,21030,35.64,0,
g9635,875,45.6,0,
g9636,10445,37.23,0,
g9637,30086,36.79,0,
g9638,18945,38.15,0,
g9639,19201,34.8,0,
g964,456,41.45,0,
g9640,23058,34.21,0,
g9641,7478,34.31,0,
g9642,1245,37.35,0,
g9643,2164,47.69,0,
g9644,1259,38.2,0,
g9645,4854,36.42,0,
g9646,34937,33.25,0,
g9647,21236,35.68,0,
g9648,1599,44.34,0,
g9649,15475,33.36,0,
g965,2554,40.84,0,
g9650,7458,32.25,0,
g9651,360,38.33,0,
g9652,2261,34.1,0,
g9653,20509,37.7,0,
g9654,1002,54.49,0,
g9655,7694,31.99,0,
g9656,243,57.2,0,
g9657,222,42.34,0,
g9658,1354,61.52,0,
g9659,312,78.53,0,
g966,2482,40.85,0,
g9660,8286,35.94,0,
g9661,597,50.75,0,
g9662,8847,36.51,0,
g9663,309,56.31,0,
g9664,1635,38.96,0,
g9665,5656,35.15,0,
g9666,13052,42.04,0,
g9667,3280,31.95,0,
g9668,11857,33.45,0,
g9669,3461,36.87,0,
g967,5108,37.71,0,
g9670,1474,42.47,0,
g9671,10618,35.7,0,
g9672,16648,35.06,0,
g9673,9453,35.1,0,
g9674,5656,35.8,0,
g9675,39060,35.92,0,
g9676,405,62.47,0,
g9677,21965,34.75,0,
g9678,18634,35.77,0,
g9679,18049,42.15,0,
g968,11238,36.45,0,
g9680,3103,37.54,0,
g9681,70072,35.9,0,
g9682,15036,33.76,0,
g9683,7614,36.14,0,
