gene_id,best_hit_accession,best_hit_species,identity_pct,query_coverage_pct,evalue,bitscore,classification,qc_decision,total_blast_hits,qualifying_hits,best_hit_description
g19872.t1,sp|P83863|H2B_PENVA,Penaeus vannamei,96.154,98.0,3.61e-30,107.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P83863|H2B_PENVA Histone H2B (Fragments) OS=Penaeus vannamei OX=6689 PE=1 SV=2
g25410.t1,sp|Q9NPD8|UBE2T_HUMAN,Homo sapiens,51.316,97.0,2.85e-53,173.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9NPD8|UBE2T_HUMAN Ubiquitin-conjugating enzyme E2 T OS=Homo sapiens OX=9606 GN=UBE2T PE=1 SV=1
g25411.t1,sp|Q0VCJ7|RERG_BOVIN,Bos taurus,57.143,79.0,2e-18,81.6,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q0VCJ7|RERG_BOVIN Ras-related and estrogen-regulated growth inhibitor OS=Bos taurus OX=9913 GN=RERG PE=2 SV=1
g25413.t1,sp|P0DXX2|TXU8C_MEGOP,Megalopyge opercularis,31.373,91.0,1.7500000000000002e-32,127.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|P0DXX2|TXU8C_MEGOP U-megalopygitoxin(8)-Mo12 OS=Megalopyge opercularis OX=1113279 PE=1 SV=1
g25418.t1,sp|Q9XYN1|INX2_SCHAM,Schistocerca americana,46.689,96.0,1.63e-94,290.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9XYN1|INX2_SCHAM Innexin inx2 OS=Schistocerca americana OX=7009 GN=inx2 PE=1 SV=1
g25419.t1,sp|Q962X9|BUD31_BRABE,Branchiostoma belcheri,91.667,100.0,1.6e-94,275.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q962X9|BUD31_BRABE Protein BUD31 homolog OS=Branchiostoma belcheri OX=7741 PE=2 SV=1
g25420.t1,sp|Q90773|CEPU1_CHICK,Gallus gallus,30.601,91.0,8.94e-06,52.8,Other non-arthropod,FLAG_REVIEW,1,1,sp|Q90773|CEPU1_CHICK Protein CEPU-1 OS=Gallus gallus OX=9031 PE=1 SV=1
g25423.t1,sp|Q96J01|THOC3_HUMAN,Homo sapiens,61.728,98.0,1.35e-149,431.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q96J01|THOC3_HUMAN THO complex subunit 3 OS=Homo sapiens OX=9606 GN=THOC3 PE=1 SV=1
g25426.t1,sp|Q9BH41|FAD9_ACHDO,Acheta domesticus,45.528,100.0,3.4300000000000005e-27,109.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9BH41|FAD9_ACHDO Acyl-CoA Delta-9 desaturase OS=Acheta domesticus OX=6997 PE=1 SV=1
g25431.t1,sp|P11442|CLH1_RAT,Rattus norvegicus,78.329,99.0,0.0,630.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P11442|CLH1_RAT Clathrin heavy chain 1 OS=Rattus norvegicus OX=10116 GN=Cltc PE=1 SV=3
g25432.t1,sp|Q27954|COPA_BOVIN,Bos taurus,66.102,100.0,0.0,750.0,Other non-arthropod,FLAG_REVIEW,6,6,sp|Q27954|COPA_BOVIN Coatomer subunit alpha OS=Bos taurus OX=9913 GN=COPA PE=1 SV=1
g25435.t1,sp|Q5XXB5|MSH2_CHLAE,Chlorocebus aethiops,45.573,94.0,0.0,627.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5XXB5|MSH2_CHLAE DNA mismatch repair protein Msh2 OS=Chlorocebus aethiops OX=9534 GN=MSH2 PE=2 SV=1
g25449.t1,sp|P35502|ESTF_MYZPE,Myzus persicae,33.135,88.0,8.47e-77,259.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P35502|ESTF_MYZPE Esterase FE4 OS=Myzus persicae OX=13164 PE=1 SV=1
g25461.t1,sp|Q5TJF0|VPS52_CANLF,Canis lupus familiaris,51.773,96.0,0.0,633.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5TJF0|VPS52_CANLF Vacuolar protein sorting-associated protein 52 homolog OS=Canis lupus familiaris OX=9615 GN=VPS52 PE=3 SV=1
g25463.t1,sp|P35502|ESTF_MYZPE,Myzus persicae,30.137,80.0,1.74e-54,201.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|P35502|ESTF_MYZPE Esterase FE4 OS=Myzus persicae OX=13164 PE=1 SV=1
g25464.t1,sp|O35345|IMA7_MOUSE,Mus musculus,66.475,94.0,0.0,667.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|O35345|IMA7_MOUSE Importin subunit alpha-7 OS=Mus musculus OX=10090 GN=Kpna6 PE=1 SV=2
g25466.t1,sp|Q6T938|FIBP_DANRE,Danio rerio,42.105,99.0,6.22e-65,212.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6T938|FIBP_DANRE Acidic fibroblast growth factor intracellular-binding protein B OS=Danio rerio OX=7955 GN=fibpb PE=1 SV=1
g25491.t1,sp|Q8K337|I5P2_MOUSE,Mus musculus,48.112,83.0,0.0,679.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|Q8K337|I5P2_MOUSE Type II inositol 1,4,5-trisphosphate 5-phosphatase OS=Mus musculus OX=10090 GN=Inpp5b PE=1 SV=1"
g25493.t1,sp|Q9WUQ2|SEC12_MOUSE,Mus musculus,33.412,83.0,1.0800000000000001e-57,203.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q9WUQ2|SEC12_MOUSE Guanine nucleotide-exchange factor SEC12 OS=Mus musculus OX=10090 GN=Preb PE=1 SV=1
g25495.t1,sp|Q66H23|MFRN1_RAT,Rattus norvegicus,47.222,88.0,2.86e-14,72.8,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q66H23|MFRN1_RAT Mitoferrin-1 OS=Rattus norvegicus OX=10116 GN=Slc25a37 PE=2 SV=1
g25500.t1,tr|A0A1Y1XAG2|A0A1Y1XAG2_9FUNG,Anaeromyces robustus,32.727,78.0,2.18e-13,68.9,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A1Y1XAG2|A0A1Y1XAG2_9FUNG Centrosomal protein 20 OS=Anaeromyces robustus OX=1754192 GN=BCR32DRAFT_292440 PE=3 SV=1
g25502.t1,sp|Q3ZC91|ASM3A_BOVIN,Bos taurus,33.913,90.0,4.8000000000000004e-29,120.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q3ZC91|ASM3A_BOVIN Cyclic GMP-AMP phosphodiesterase SMPDL3A OS=Bos taurus OX=9913 GN=SMPDL3A PE=2 SV=1
g25505.t1,sp|Q5I124|PTPN3_MDBVW,Microplitis demolitor bracovirus (isolate Webb),41.801,84.0,1.7200000000000002e-70,229.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|Q5I124|PTPN3_MDBVW Tyrosine phosphatase-like protein N3 OS=Microplitis demolitor bracovirus (isolate Webb) OX=654919 GN=N7 PE=3 SV=1
g25509.t1,sp|Q9Y600|CSAD_HUMAN,Homo sapiens,54.071,94.0,0.0,543.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9Y600|CSAD_HUMAN Cysteine sulfinic acid decarboxylase OS=Homo sapiens OX=9606 GN=CSAD PE=1 SV=2
g25516.t1,tr|A0A9P5S8M9|A0A9P5S8M9_9FUNG,Podila minutissima,37.079,73.0,2.45e-07,55.1,Other non-arthropod,FLAG_REVIEW,1,1,tr|A0A9P5S8M9|A0A9P5S8M9_9FUNG Tc1-like transposase DDE domain-containing protein (Fragment) OS=Podila minutissima OX=64525 GN=BG006_003439 PE=4 SV=1
g25527.t1,sp|A9JSE7|MIF_XENTR,Xenopus tropicalis,33.766,85.0,4.23e-14,68.9,Other non-arthropod,FLAG_REVIEW,5,5,sp|A9JSE7|MIF_XENTR Macrophage migration inhibitory factor OS=Xenopus tropicalis OX=8364 GN=mif PE=3 SV=1
g25528.t1,sp|Q1ZZU7|MIF_SHEEP,Ovis aries,36.842,97.0,7.929999999999999e-23,92.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q1ZZU7|MIF_SHEEP Macrophage migration inhibitory factor OS=Ovis aries OX=9940 GN=MIF PE=3 SV=1
g25529.t1,sp|P10978|POLX_TOBAC,Nicotiana tabacum,37.864,85.0,1.84e-26,114.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
g25532.t1,sp|Q3U213|SRAC1_MOUSE,Mus musculus,39.286,79.0,2.78e-43,174.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q3U213|SRAC1_MOUSE Protein SERAC1 OS=Mus musculus OX=10090 GN=Serac1 PE=2 SV=1
g25548.t1,tr|A0A507DNT4|A0A507DNT4_9FUNG,Powellomyces hirtus,35.772,99.0,3.01e-34,136.0,Other non-arthropod,FLAG_REVIEW,2,2,tr|A0A507DNT4|A0A507DNT4_9FUNG DNA-directed DNA polymerase (Fragment) OS=Powellomyces hirtus OX=109895 GN=PhCBS80983_g06474 PE=4 SV=1
g25549.t1,sp|Q9WTN6|S22AL_MOUSE,Mus musculus,31.695,90.0,1.61e-63,221.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q9WTN6|S22AL_MOUSE Solute carrier family 22 member 21 OS=Mus musculus OX=10090 GN=Slc22a21 PE=2 SV=1
g25554.t1,sp|Q86WA9|S2611_HUMAN,Homo sapiens,40.535,90.0,3.91e-103,330.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q86WA9|S2611_HUMAN Sodium-independent sulfate anion transporter OS=Homo sapiens OX=9606 GN=SLC26A11 PE=1 SV=2
g25561.t1,sp|P48545|KCNJ5_MOUSE,Mus musculus,37.534,89.0,5.42e-83,266.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P48545|KCNJ5_MOUSE G protein-activated inward rectifier potassium channel 4 OS=Mus musculus OX=10090 GN=Kcnj5 PE=1 SV=3
g25567.t1,tr|U9TXF2|U9TXF2_RHIID,Rhizophagus irregularis (strain DAOM 181602 / DAOM 197198 / MUCL 43194),31.757,96.0,2.53e-35,135.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|U9TXF2|U9TXF2_RHIID Carbonyl reductase OS=Rhizophagus irregularis (strain DAOM 181602 / DAOM 197198 / MUCL 43194) OX=747089 GN=GLOIN_2v1538744 PE=3 SV=1
g25570.t1,sp|Q9GRW0|PPAF2_HOLDI,Holotrichia diomphalia,40.876,96.0,6.22e-91,286.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q9GRW0|PPAF2_HOLDI Phenoloxidase-activating factor 2 OS=Holotrichia diomphalia OX=33394 GN=PPAF2 PE=1 SV=1
g25572.t1,sp|O75629|CREG1_HUMAN,Homo sapiens,43.678,70.0,3.01e-45,157.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|O75629|CREG1_HUMAN Protein CREG1 OS=Homo sapiens OX=9606 GN=CREG1 PE=1 SV=1
g25573.t1,sp|Q68FK8|DHX9_XENLA,Xenopus laevis,52.298,93.0,0.0,1251.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q68FK8|DHX9_XENLA ATP-dependent RNA helicase A protein OS=Xenopus laevis OX=8355 GN=dhx9 PE=2 SV=1
g25574.t1,tr|A0A0L0RWQ7|A0A0L0RWQ7_ALLM3,Allomyces macrogynus (strain ATCC 38327),66.316,98.0,8.489999999999999e-42,138.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A0L0RWQ7|A0A0L0RWQ7_ALLM3 Dynein light chain roadblock OS=Allomyces macrogynus (strain ATCC 38327) OX=578462 GN=AMAG_00509 PE=3 SV=1
g25575.t1,sp|Q9Y2H2|SAC2_HUMAN,Homo sapiens,38.6,79.0,0.0,584.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q9Y2H2|SAC2_HUMAN Phosphatidylinositide 4-phosphatase SAC2 OS=Homo sapiens OX=9606 GN=INPP5F PE=1 SV=3
g25580.t1,sp|Q9JJC9|HERP2_MOUSE,Mus musculus,30.861,98.0,1.6299999999999997e-42,159.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q9JJC9|HERP2_MOUSE Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein OS=Mus musculus OX=10090 GN=Herpud2 PE=2 SV=1
g25593.t1,sp|Q25188|OAR_HELVI,Heliothis virescens,85.177,99.0,0.0,816.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q25188|OAR_HELVI Octopamine receptor OS=Heliothis virescens OX=7102 PE=2 SV=1
g25597.t1,tr|A0A164VQ41|A0A164VQ41_9AGAM,Sistotremastrum niveocremeum HHB9708,63.241,82.0,1.67e-114,340.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A164VQ41|A0A164VQ41_9AGAM quinol--cytochrome-c reductase OS=Sistotremastrum niveocremeum HHB9708 OX=1314777 GN=SISNIDRAFT_453253 PE=3 SV=1
g25600.t1,sp|Q3UFK8|FRMD8_MOUSE,Mus musculus,39.13,81.0,1.31e-49,178.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q3UFK8|FRMD8_MOUSE FERM domain-containing protein 8 OS=Mus musculus OX=10090 GN=Frmd8 PE=1 SV=2
g25601.t1,sp|Q0V9S9|DRC7_XENTR,Xenopus tropicalis,31.369,99.0,1.05e-70,248.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q0V9S9|DRC7_XENTR Dynein regulatory complex subunit 7 OS=Xenopus tropicalis OX=8364 GN=drc7 PE=2 SV=1
g25603.t1,sp|Q0MQI0|NDUS7_PANTR,Pan troglodytes,80.702,70.0,2.27e-65,205.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|Q0MQI0|NDUS7_PANTR NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Pan troglodytes OX=9598 GN=NDUFS7 PE=2 SV=1"
g25605.t1,sp|Q2V2K5|GNRHR_OCTVU,Octopus vulgaris,36.599,78.0,9.51e-59,204.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q2V2K5|GNRHR_OCTVU Gonadotropin-releasing hormone receptor OS=Octopus vulgaris OX=6645 GN=GNRHR PE=2 SV=1
g25612.t1,sp|Q6AYU1|MO4L1_RAT,Rattus norvegicus,54.192,99.0,2.14e-120,355.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6AYU1|MO4L1_RAT Mortality factor 4-like protein 1 OS=Rattus norvegicus OX=10116 GN=Morf4l1 PE=2 SV=1
g25614.t1,sp|P00636|F16P1_PIG,Sus scrofa,66.769,100.0,1.85e-154,442.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|P00636|F16P1_PIG Fructose-1,6-bisphosphatase 1 OS=Sus scrofa OX=9823 GN=FBP1 PE=1 SV=4"
g25620.t1,tr|A0A507DXY8|A0A507DXY8_9FUNG,Powellomyces hirtus,31.016,81.0,6.6499999999999996e-34,137.0,Other non-arthropod,FLAG_REVIEW,2,2,tr|A0A507DXY8|A0A507DXY8_9FUNG dolichol kinase OS=Powellomyces hirtus OX=109895 GN=PhCBS80983_g04979 PE=3 SV=1
g25622.t1,sp|Q8NBN7|RDH13_HUMAN,Homo sapiens,47.931,96.0,1.3400000000000001e-73,235.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8NBN7|RDH13_HUMAN Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=2
g25623.t1,tr|A0A2I1GFX4|A0A2I1GFX4_9GLOM,Rhizophagus irregularis,33.108,88.0,6.18e-20,92.4,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A2I1GFX4|A0A2I1GFX4_9GLOM Tc1-like transposase DDE domain-containing protein OS=Rhizophagus irregularis OX=588596 GN=RhiirA4_542666 PE=4 SV=1
g25638.t1,sp|P48057|SC6A1_MUSCO,Mus cookii,43.75,73.0,4.76e-13,70.1,Other non-arthropod,FLAG_REVIEW,1,1,sp|P48057|SC6A1_MUSCO Sodium- and chloride-dependent GABA transporter 1 OS=Mus cookii OX=10098 GN=Slc6a1 PE=1 SV=1
g25643.t1,sp|A0A173GP47|LST_PHOPY,Photinus pyralis,30.903,83.0,1.32e-43,160.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|A0A173GP47|LST_PHOPY Luciferin sulfotransferase OS=Photinus pyralis OX=7054 GN=LST PE=1 SV=1
g25650.t1,sp|Q1HAY7|EGFLR_HOLDI,Holotrichia diomphalia,37.391,87.0,4.09e-25,111.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q1HAY7|EGFLR_HOLDI Epidermal growth factor-like protein OS=Holotrichia diomphalia OX=33394 GN=EGF-like PE=1 SV=1
g25654.t1,sp|O70496|CLCN7_MOUSE,Mus musculus,54.675,96.0,0.0,801.0,Other non-arthropod,FLAG_REVIEW,6,6,sp|O70496|CLCN7_MOUSE H(+)/Cl(-) exchange transporter 7 OS=Mus musculus OX=10090 GN=Clcn7 PE=1 SV=1
g25656.t1,sp|Q9FPH3|THA2_ARATH,Arabidopsis thaliana,46.24,95.0,3.2399999999999997e-101,310.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9FPH3|THA2_ARATH Probable low-specificity L-threonine aldolase 2 OS=Arabidopsis thaliana OX=3702 GN=THA2 PE=1 SV=1
g25659.t1,sp|Q6KC79|NIPBL_HUMAN,Homo sapiens,45.443,84.0,0.0,1290.0,Other non-arthropod,FLAG_REVIEW,11,11,sp|Q6KC79|NIPBL_HUMAN Nipped-B-like protein OS=Homo sapiens OX=9606 GN=NIPBL PE=1 SV=2
g25665.t1,sp|E9Q5G3|KIF23_MOUSE,Mus musculus,38.734,96.0,5.78e-178,545.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|E9Q5G3|KIF23_MOUSE Kinesin-like protein KIF23 OS=Mus musculus OX=10090 GN=Kif23 PE=1 SV=1
g25666.t1,tr|A0A8K0UXC0|A0A8K0UXC0_9AGAR,Cristinia sonorae,30.412,93.0,1.06e-20,92.0,Other non-arthropod,FLAG_REVIEW,3,3,tr|A0A8K0UXC0|A0A8K0UXC0_9AGAR Uncharacterized protein OS=Cristinia sonorae OX=1940300 GN=BXZ70DRAFT_916685 PE=3 SV=1
g25673.t1,tr|A0A397UD10|A0A397UD10_9GLOM,Gigaspora rosea,30.908,99.0,2.8299999999999997e-176,564.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A397UD10|A0A397UD10_9GLOM xanthine dehydrogenase OS=Gigaspora rosea OX=44941 GN=C2G38_2254047 PE=3 SV=1
g25674.t1,tr|A0A9P6U1P9|A0A9P6U1P9_9FUNG,Mortierella polycephala,30.673,99.0,4.68e-175,561.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A9P6U1P9|A0A9P6U1P9_9FUNG xanthine dehydrogenase OS=Mortierella polycephala OX=41804 GN=BG011_005175 PE=3 SV=1
g25682.t1,sp|Q5USV9|GDF8_CAPIB,Capra ibex,65.873,99.0,6.670000000000001e-58,189.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5USV9|GDF8_CAPIB Growth/differentiation factor 8 OS=Capra ibex OX=72542 GN=MSTN PE=2 SV=1
g25684.t1,sp|Q8BK67|RCC2_MOUSE,Mus musculus,42.0,89.0,1.17e-06,50.1,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q8BK67|RCC2_MOUSE Protein RCC2 OS=Mus musculus OX=10090 GN=Rcc2 PE=1 SV=1
g25692.t1,sp|F1RD40|MYCB2_DANRE,Danio rerio,36.749,83.0,8.81e-42,162.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|F1RD40|MYCB2_DANRE E3 ubiquitin-protein ligase MYCBP2 OS=Danio rerio OX=7955 GN=mycbp2 PE=2 SV=1
g25695.t1,sp|F1RD40|MYCB2_DANRE,Danio rerio,34.505,97.0,0.0,1126.0,Other non-arthropod,FLAG_REVIEW,6,6,sp|F1RD40|MYCB2_DANRE E3 ubiquitin-protein ligase MYCBP2 OS=Danio rerio OX=7955 GN=mycbp2 PE=2 SV=1
g25701.t1,sp|Q99N23|CAH15_MOUSE,Mus musculus,37.008,81.0,1.65e-44,160.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q99N23|CAH15_MOUSE Carbonic anhydrase 15 OS=Mus musculus OX=10090 GN=Ca15 PE=1 SV=1
g25702.t1,sp|Q8WUD4|CCD12_HUMAN,Homo sapiens,51.22,97.0,4.2099999999999994e-40,139.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8WUD4|CCD12_HUMAN Coiled-coil domain-containing protein 12 OS=Homo sapiens OX=9606 GN=CCDC12 PE=1 SV=1
g25703.t1,sp|E9GD30|SIR5_DAPPU,Daphnia pulex,42.966,94.0,3.15e-67,216.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|E9GD30|SIR5_DAPPU NAD-dependent protein deacylase OS=Daphnia pulex OX=6669 GN=DAPPUDRAFT_195469 PE=3 SV=1
g25705.t1,sp|Q92563|TICN2_HUMAN,Homo sapiens,30.447,77.0,3.66e-40,155.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|Q92563|TICN2_HUMAN Testican-2 OS=Homo sapiens OX=9606 GN=SPOCK2 PE=1 SV=1
g25723.t1,tr|A0A2Z6RQ57|A0A2Z6RQ57_9GLOM,Rhizophagus clarus,36.453,76.0,4.8399999999999995e-23,103.0,Other non-arthropod,FLAG_REVIEW,3,3,tr|A0A2Z6RQ57|A0A2Z6RQ57_9GLOM DDE Tnp4 domain-containing protein OS=Rhizophagus clarus OX=94130 GN=RclHR1_23310003 PE=3 SV=1
g25727.t1,sp|Q2KI15|RF1ML_BOVIN,Bos taurus,48.951,73.0,1.56e-88,279.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|Q2KI15|RF1ML_BOVIN Peptide chain release factor 1-like, mitochondrial OS=Bos taurus OX=9913 GN=MTRF1L PE=2 SV=1"
g25729.t1,sp|P06213|INSR_HUMAN,Homo sapiens,46.032,81.0,7.320000000000001e-21,94.7,Other non-arthropod,FLAG_REVIEW,5,5,sp|P06213|INSR_HUMAN Insulin receptor OS=Homo sapiens OX=9606 GN=INSR PE=1 SV=4
g25735.t1,sp|P41743|KPCI_HUMAN,Homo sapiens,58.333,88.0,1.59e-27,111.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P41743|KPCI_HUMAN Protein kinase C iota type OS=Homo sapiens OX=9606 GN=PRKCI PE=1 SV=2
g25736.t1,sp|Q5XI32|CAPZB_RAT,Rattus norvegicus,87.029,90.0,2.73e-159,449.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5XI32|CAPZB_RAT F-actin-capping protein subunit beta OS=Rattus norvegicus OX=10116 GN=Capzb PE=1 SV=1
g25754.t1,sp|Q18785|MIF2_CAEEL,Caenorhabditis elegans,31.405,100.0,7.82e-16,74.7,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q18785|MIF2_CAEEL MIF-like protein mif-2 OS=Caenorhabditis elegans OX=6239 GN=mif-2 PE=3 SV=1
g25755.t1,sp|Q76BK2|MIF_XENLA,Xenopus laevis,39.474,94.0,3.71e-18,80.5,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q76BK2|MIF_XENLA Macrophage migration inhibitory factor OS=Xenopus laevis OX=8355 GN=mif PE=1 SV=1
g25756.t1,sp|A9JSE7|MIF_XENTR,Xenopus tropicalis,35.088,94.0,5.85e-19,82.4,Other non-arthropod,FLAG_REVIEW,5,5,sp|A9JSE7|MIF_XENTR Macrophage migration inhibitory factor OS=Xenopus tropicalis OX=8364 GN=mif PE=3 SV=1
g25757.t1,sp|P31410|VATB_HELVI,Heliothis virescens,96.761,100.0,0.0,993.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P31410|VATB_HELVI V-type proton ATPase subunit B OS=Heliothis virescens OX=7102 GN=VHA55 PE=2 SV=1
g25760.t1,tr|A0AAV5RPB8|A0AAV5RPB8_STABA,Starmerella bacillaris,33.333,70.0,2.9e-13,81.3,Other non-arthropod,FLAG_REVIEW,1,1,tr|A0AAV5RPB8|A0AAV5RPB8_STABA Flo11 protein OS=Starmerella bacillaris OX=1247836 GN=DASB73_035510 PE=4 SV=1
g25768.t1,sp|C0HKS6|CAPA_AGRIP,Agrotis ipsilon,46.104,98.0,8.94e-29,110.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|C0HKS6|CAPA_AGRIP CAPA peptides OS=Agrotis ipsilon OX=56364 PE=1 SV=1
g25777.t1,tr|A0A9N9PDD7|A0A9N9PDD7_9GLOM,Cetraspora pellucida,33.209,73.0,1.23e-41,160.0,Other non-arthropod,FLAG_REVIEW,3,3,tr|A0A9N9PDD7|A0A9N9PDD7_9GLOM 5492_t:CDS:1 OS=Cetraspora pellucida OX=1433469 GN=CPELLU_LOCUS19004 PE=4 SV=1
g25783.t1,tr|A0A8H7RV42|A0A8H7RV42_9FUNG,Circinella minor,36.702,95.0,9.31e-20,93.2,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A8H7RV42|A0A8H7RV42_9FUNG PiggyBac transposable element-derived protein domain-containing protein OS=Circinella minor OX=1195481 GN=INT45_003049 PE=4 SV=1
g25787.t1,sp|P35042|TRYP_CHOFU,Choristoneura fumiferana,56.25,98.0,3.93e-93,281.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P35042|TRYP_CHOFU Trypsin CFT-1 OS=Choristoneura fumiferana OX=7141 PE=1 SV=1
g25789.t1,tr|A0A9W9PLL4|A0A9W9PLL4_9EURO,Penicillium chermesinum,33.051,75.0,4.58e-08,62.0,Fungal,FLAG_POSSIBLE_CONTAMINATION,3,3,tr|A0A9W9PLL4|A0A9W9PLL4_9EURO pectinesterase OS=Penicillium chermesinum OX=63820 GN=N7468_000041 PE=3 SV=1
g25790.t1,tr|A0ABP9ZDU2|A0ABP9ZDU2_9FUNG,Mucor flavus,37.16,98.0,9.48e-59,199.0,Fungal,FLAG_POSSIBLE_CONTAMINATION,5,5,tr|A0ABP9ZDU2|A0ABP9ZDU2_9FUNG Enoyl reductase (ER) domain-containing protein OS=Mucor flavus OX=439312 GN=MFLAVUS_010845 PE=4 SV=1
g25797.t1,sp|O76819|HMDH_AGRIP,Agrotis ipsilon,84.217,98.0,0.0,1432.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|O76819|HMDH_AGRIP 3-hydroxy-3-methylglutaryl-coenzyme A reductase OS=Agrotis ipsilon OX=56364 GN=HMGR PE=2 SV=1
g25801.t1,tr|A0A0F7ZF45|A0A0F7ZF45_9HYPO,Hirsutella minnesotensis 3608,44.88,99.0,3.64e-42,163.0,Other non-arthropod,FLAG_REVIEW,179,179,tr|A0A0F7ZF45|A0A0F7ZF45_9HYPO S-antigen protein OS=Hirsutella minnesotensis 3608 OX=1043627 GN=HIM_12111 PE=4 SV=1
g25807.t1,sp|Q8BWQ6|VP35L_MOUSE,Mus musculus,38.361,94.0,0.0,576.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8BWQ6|VP35L_MOUSE VPS35 endosomal protein-sorting factor-like OS=Mus musculus OX=10090 GN=Vps35l PE=1 SV=2
g25818.t1,sp|Q5F478|ANR44_CHICK,Gallus gallus,44.348,96.0,1.53e-15,79.3,Other non-arthropod,FLAG_REVIEW,21,21,sp|Q5F478|ANR44_CHICK Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B OS=Gallus gallus OX=9031 GN=ANKRD44 PE=2 SV=1
