Protein_ID	Header	Length_aa	Contains_X	Contains_internal_stop
g25418.t1	g25418.t1	315	No	No
g25419.t1	g25419.t1	144	No	No
g25420.t1	g25420.t1	199	Yes	No
g25421.t1	g25421.t1	387	No	No
g25422.t1	g25422.t1	70	No	No
g25423.t1	g25423.t1	328	No	No
g25424.t1	g25424.t1	195	No	No
g25425.t1	g25425.t1	188	No	No
g25426.t1	g25426.t1	119	No	No
g25427.t1	g25427.t1	238	No	No
g25428.t1	g25428.t1	192	No	No
g25429.t2	g25429.t2	409	No	No
g25430.t1	g25430.t1	308	No	No
g25431.t1	g25431.t1	380	No	No
g25432.t1	g25432.t1	526	No	No
g25433.t1	g25433.t1	504	Yes	No
g25434.t1	g25434.t1	1042	Yes	No
g25435.t1	g25435.t1	720	Yes	No
g25436.t1	g25436.t1	1254	No	No
g25437.t1	g25437.t1	793	No	No
g25438.t1	g25438.t1	138	No	No
g25439.t1	g25439.t1	142	No	No
g25440.t1	g25440.t1	534	No	No
g25441.t1	g25441.t1	984	No	No
g25442.t1	g25442.t1	336	No	No
g25443.t1	g25443.t1	137	No	No
g25444.t1	g25444.t1	501	No	No
g25445.t1	g25445.t1	584	No	No
g25446.t1	g25446.t1	585	No	No
g25447.t1	g25447.t1	109	Yes	No
g25448.t1	g25448.t1	72	No	No
g25449.t1	g25449.t1	548	No	No
g25450.t1	g25450.t1	90	No	No
g25451.t1	g25451.t1	435	No	No
g25452.t1	g25452.t1	253	No	No
g25453.t1	g25453.t1	95	No	No
g25454.t1	g25454.t1	87	No	No
g25455.t1	g25455.t1	127	No	No
g25456.t1	g25456.t1	188	No	No
g25457.t1	g25457.t1	718	No	No
g25458.t1	g25458.t1	68	No	No
g25459.t1	g25459.t1	117	No	No
g25460.t1	g25460.t1	629	No	No
g25461.t1	g25461.t1	583	No	No
g25462.t1	g25462.t1	1525	No	No
g25463.t1	g25463.t1	584	No	No
g25464.t1	g25464.t1	548	No	No
g25465.t1	g25465.t1	145	No	No
g25466.t1	g25466.t1	254	Yes	No
g25467.t1	g25467.t1	465	No	No
g25468.t1	g25468.t1	103	No	No
g25469.t1	g25469.t1	79	No	No
g25470.t1	g25470.t1	168	No	No
g25471.t1	g25471.t1	128	No	No
g25472.t1	g25472.t1	131	No	No
g25473.t1	g25473.t1	103	No	No
g25474.t1	g25474.t1	1492	No	No
g25475.t1	g25475.t1	376	No	No
g25476.t1	g25476.t1	196	No	No
g25477.t1	g25477.t1	407	No	No
g25478.t1	g25478.t1	298	No	No
g25479.t1	g25479.t1	321	No	No
g25480.t1	g25480.t1	129	No	No
g25481.t1	g25481.t1	412	No	No
g25482.t1	g25482.t1	383	No	No
g25483.t1	g25483.t1	257	No	No
g25484.t1	g25484.t1	139	No	No
g25485.t1	g25485.t1	230	No	No
g25486.t1	g25486.t1	379	No	No
g25487.t1	g25487.t1	1025	No	No
g25488.t1	g25488.t1	859	No	No
g25489.t1	g25489.t1	253	No	No
g25490.t1	g25490.t1	157	No	No
g25491.t1	g25491.t1	854	No	No
g25492.t1	g25492.t1	601	No	No
g25493.t1	g25493.t1	494	No	No
g25494.t1	g25494.t1	927	Yes	No
g25495.t1	g25495.t1	81	Yes	No
g25496.t1	g25496.t1	123	No	No
g25497.t1	g25497.t1	176	No	No
g25498.t1	g25498.t1	212	No	No
g25499.t1	g25499.t1	2204	No	No
g25500.t1	g25500.t1	141	No	No
g25501.t1	g25501.t1	146	No	No
g25502.t1	g25502.t1	237	No	No
g25503.t1	g25503.t1	73	No	No
g25504.t1	g25504.t1	285	No	No
g25505.t1	g25505.t1	359	No	No
g25506.t1	g25506.t1	344	No	No
g25507.t1	g25507.t1	80	No	No
g25508.t1	g25508.t1	320	No	No
g25509.t1	g25509.t1	510	No	No
g25510.t1	g25510.t1	379	No	No
g25511.t1	g25511.t1	403	No	No
g25512.t1	g25512.t1	396	No	No
g25513.t1	g25513.t1	408	No	No
g25514.t1	g25514.t1	396	No	No
g25515.t1	g25515.t1	387	No	No
g25516.t1	g25516.t1	117	No	No
g25517.t1	g25517.t1	635	No	No
g25518.t1	g25518.t1	69	No	No
g25519.t1	g25519.t1	443	No	No
g25520.t1	g25520.t1	143	No	No
g25521.t1	g25521.t1	213	No	No
g25522.t1	g25522.t1	392	No	No
g25523.t1	g25523.t1	393	No	No
g25524.t1	g25524.t1	394	No	No
g25525.t1	g25525.t1	394	No	No
g25526.t1	g25526.t1	392	No	No
g25527.t1	g25527.t1	91	Yes	No
g25528.t1	g25528.t1	118	No	No
g25529.t1	g25529.t1	219	No	No
g25530.t1	g25530.t1	491	No	No
g25531.t1	g25531.t1	98	No	No
g25532.t1	g25532.t1	736	No	No
g25533.t1	g25533.t1	391	No	No
g25534.t1	g25534.t1	264	No	No
g25535.t1	g25535.t1	1147	No	No
g25536.t1	g25536.t1	149	No	No
g25537.t1	g25537.t1	152	No	No
g25538.t1	g25538.t1	630	Yes	No
g25539.t1	g25539.t1	156	No	No
g25540.t1	g25540.t1	200	Yes	No
g25541.t1	g25541.t1	309	No	No
g25542.t1	g25542.t1	127	No	No
g25543.t1	g25543.t1	711	No	No
g25544.t1	g25544.t1	79	No	No
g25545.t1	g25545.t1	220	No	No
g25546.t1	g25546.t1	154	No	No
g25547.t1	g25547.t1	166	No	No
g25548.t1	g25548.t1	233	Yes	No
g25549.t1	g25549.t1	449	No	No
g25550.t1	g25550.t1	546	No	No
g25551.t1	g25551.t1	300	No	No
g25552.t1	g25552.t1	150	No	No
g25553.t1	g25553.t1	81	No	No
g25554.t1	g25554.t1	578	No	No
g25555.t1	g25555.t1	403	No	No
g25556.t1	g25556.t1	161	No	No
g25557.t1	g25557.t1	186	No	No
g25558.t1	g25558.t1	143	No	No
g25559.t1	g25559.t1	87	No	No
g25560.t1	g25560.t1	815	No	No
g25561.t1	g25561.t1	408	No	No
g25562.t1	g25562.t1	223	No	No
g25563.t1	g25563.t1	162	No	No
g25564.t1	g25564.t1	164	No	No
g25565.t1	g25565.t1	231	No	No
g25566.t1	g25566.t1	84	No	No
g25567.t1	g25567.t1	282	No	No
g25568.t1	g25568.t1	123	No	No
g25569.t1	g25569.t1	91	No	No
g25570.t1	g25570.t1	405	No	No
g25571.t1	g25571.t1	618	Yes	No
g25572.t1	g25572.t1	250	No	No
g25573.t1	g25573.t1	1328	No	No
g25574.t1	g25574.t1	97	No	No
g25575.t1	g25575.t1	1167	No	No
g25576.t1	g25576.t1	403	No	No
g25577.t1	g25577.t1	85	No	No
g25578.t1	g25578.t1	67	No	No
g25579.t1	g25579.t1	465	No	No
g25580.t1	g25580.t1	352	No	No
g25581.t1	g25581.t1	207	No	No
g25582.t1	g25582.t1	421	No	No
g25583.t1	g25583.t1	228	No	No
g25584.t1	g25584.t1	421	No	No
g25585.t1	g25585.t1	408	No	No
g25586.t1	g25586.t1	207	No	No
g25587.t1	g25587.t1	381	No	No
g25588.t1	g25588.t1	249	No	No
g25589.t1	g25589.t1	747	No	No
g25590.t1	g25590.t1	290	No	No
g25591.t1	g25591.t1	107	No	No
g25592.t1	g25592.t1	86	No	No
g25593.t1	g25593.t1	479	No	No
g25594.t1	g25594.t1	289	No	No
g25595.t1	g25595.t1	56	No	No
g25596.t1	g25596.t1	724	No	No
g25597.t1	g25597.t1	306	No	No
g25598.t1	g25598.t1	85	No	No
g25599.t1	g25599.t1	85	No	No
g25600.t1	g25600.t1	324	Yes	No
g25601.t1	g25601.t1	516	No	No
g25602.t1	g25602.t1	841	No	No
g25603.t1	g25603.t1	162	Yes	No
g25604.t1	g25604.t1	297	No	No
g25605.t1	g25605.t1	434	No	No
g25606.t1	g25606.t1	68	No	No
g25607.t1	g25607.t1	124	No	No
g25608.t1	g25608.t1	138	No	No
g25609.t1	g25609.t1	162	No	No
g25610.t1	g25610.t1	160	No	No
g25611.t1	g25611.t1	99	No	No
g25612.t1	g25612.t1	332	No	No
g25613.t1	g25613.t1	97	No	No
g25614.t1	g25614.t1	324	No	No
g25615.t1	g25615.t1	446	No	No
g25616.t1	g25616.t1	1004	No	No
g25617.t1	g25617.t1	108	No	No
g25618.t1	g25618.t1	97	No	No
g25619.t1	g25619.t1	557	No	No
g25620.t1	g25620.t1	419	No	No
g25621.t1	g25621.t1	364	No	No
g25622.t1	g25622.t1	295	No	No
g25623.t1	g25623.t1	159	No	No
g25624.t1	g25624.t1	71	No	No
g25625.t1	g25625.t1	805	No	No
g25626.t1	g25626.t1	486	No	No
g25627.t1	g25627.t1	136	Yes	No
g25628.t1	g25628.t1	109	No	No
g25629.t1	g25629.t1	32	Yes	No
g25630.t1	g25630.t1	469	No	No
g25631.t1	g25631.t1	207	No	No
g25632.t1	g25632.t1	212	No	No
g25633.t1	g25633.t1	330	No	No
g25634.t1	g25634.t1	465	No	No
g25635.t1	g25635.t1	295	No	No
g25636.t1	g25636.t1	78	Yes	No
g25637.t1	g25637.t1	82	No	No
g25638.t1	g25638.t1	88	Yes	No
g25639.t1	g25639.t1	576	No	No
g25640.t1	g25640.t1	78	Yes	No
g25641.t2	g25641.t2	362	No	No
g25642.t1	g25642.t1	144	No	No
g25643.t1	g25643.t1	337	No	No
g25644.t1	g25644.t1	56	Yes	No
g25645.t1	g25645.t1	95	No	No
g25646.t2	g25646.t2	171	No	No
g25647.t1	g25647.t1	896	No	No
g25648.t1	g25648.t1	670	No	No
g25649.t1	g25649.t1	151	No	No
g25650.t1	g25650.t1	423	No	No
g25651.t1	g25651.t1	231	No	No
g25652.t1	g25652.t1	72	No	No
g25653.t1	g25653.t1	349	Yes	No
g25654.t1	g25654.t1	796	No	No
g25655.t1	g25655.t1	73	No	No
g25656.t1	g25656.t1	375	No	No
g25657.t1	g25657.t1	467	No	No
g25658.t1	g25658.t1	61	No	No
g25659.t1	g25659.t1	1979	No	No
g25660.t1	g25660.t1	656	No	No
g25661.t1	g25661.t1	100	No	No
g25662.t1	g25662.t1	296	No	No
g25663.t1	g25663.t1	712	No	No
g25664.t1	g25664.t1	417	No	No
g25665.t1	g25665.t1	880	No	No
g25666.t1	g25666.t1	201	No	No
g25667.t1	g25667.t1	354	No	No
g25668.t1	g25668.t1	86	No	No
g25669.t1	g25669.t1	80	No	No
g25670.t1	g25670.t1	534	No	No
g25671.t1	g25671.t1	78	No	No
g25672.t1	g25672.t1	833	No	No
g25673.t1	g25673.t1	1266	No	No
g25674.t1	g25674.t1	1266	No	No
g25675.t1	g25675.t1	163	No	No
g25676.t1	g25676.t1	183	No	No
g25677.t1	g25677.t1	421	No	No
g25678.t1	g25678.t1	388	No	No
g25679.t1	g25679.t1	353	No	No
g25680.t1	g25680.t1	196	No	No
g25681.t1	g25681.t1	112	No	No
g25682.t1	g25682.t1	127	No	No
g25683.t1	g25683.t1	54	Yes	No
g25684.t1	g25684.t1	56	No	No
g25685.t1	g25685.t1	446	No	No
g25686.t1	g25686.t1	207	No	No
g25687.t1	g25687.t1	1047	No	No
g25688.t1	g25688.t1	311	No	No
g25689.t1	g25689.t1	393	No	No
g25690.t1	g25690.t1	1755	No	No
g25691.t1	g25691.t1	248	No	No
g25692.t1	g25692.t1	315	No	No
g25693.t1	g25693.t1	817	No	No
g25694.t1	g25694.t1	435	No	No
g25695.t1	g25695.t1	2215	No	No
g25696.t1	g25696.t1	422	No	No
g25697.t1	g25697.t1	386	Yes	No
g25698.t1	g25698.t1	83	No	No
g25699.t1	g25699.t1	195	No	No
g25700.t1	g25700.t1	80	No	No
g25701.t1	g25701.t1	296	Yes	No
g25702.t1	g25702.t1	159	No	No
g25703.t1	g25703.t1	268	No	No
g25704.t1	g25704.t1	347	No	No
g25705.t1	g25705.t1	452	No	No
g25706.t1	g25706.t1	519	No	No
g25707.t1	g25707.t1	484	Yes	No
g25708.t1	g25708.t1	88	No	No
g25709.t1	g25709.t1	136	No	No
g25710.t1	g25710.t1	84	No	No
g25711.t1	g25711.t1	68	No	No
g25712.t1	g25712.t1	155	No	No
g25713.t1	g25713.t1	202	No	No
g25714.t1	g25714.t1	173	No	No
g25715.t1	g25715.t1	102	No	No
g25716.t1	g25716.t1	148	No	No
g25717.t1	g25717.t1	498	No	No
g25718.t1	g25718.t1	100	No	No
g25719.t1	g25719.t1	79	No	No
g25720.t1	g25720.t1	87	No	No
g25721.t1	g25721.t1	151	No	No
g25722.t1	g25722.t1	442	No	No
g25723.t1	g25723.t1	264	No	No
g25724.t1	g25724.t1	284	No	No
g25725.t1	g25725.t1	319	No	No
g25726.t1	g25726.t1	546	No	No
g25727.t1	g25727.t1	390	No	No
g25728.t1	g25728.t1	148	No	No
g25729.t1	g25729.t1	145	No	No
g25730.t1	g25730.t1	808	Yes	No
g25731.t1	g25731.t1	120	No	No
g25732.t1	g25732.t1	237	No	No
g25733.t1	g25733.t1	209	No	No
g25734.t1	g25734.t1	101	No	No
g25735.t1	g25735.t1	95	No	No
g25736.t1	g25736.t1	266	No	No
g25737.t1	g25737.t1	333	No	No
g25738.t1	g25738.t1	212	No	No
g25739.t1	g25739.t1	103	No	No
g25740.t1	g25740.t1	229	Yes	No
g25741.t1	g25741.t1	244	No	No
g25742.t1	g25742.t1	69	No	No
g25743.t1	g25743.t1	81	No	No
g25744.t2	g25744.t2	1733	No	No
g25745.t1	g25745.t1	169	No	No
g25746.t1	g25746.t1	139	No	No
g25747.t1	g25747.t1	805	No	No
g25748.t1	g25748.t1	172	No	No
g25749.t1	g25749.t1	318	No	No
g25750.t1	g25750.t1	138	No	No
g25751.t1	g25751.t1	66	No	No
g25752.t1	g25752.t1	87	No	No
g25753.t1	g25753.t1	126	No	No
g25754.t1	g25754.t1	121	No	No
g25755.t1	g25755.t1	121	No	No
g25756.t1	g25756.t1	121	No	No
g25757.t1	g25757.t1	494	No	No
g25758.t1	g25758.t1	97	No	No
g25759.t1	g25759.t1	66	No	No
g25760.t1	g25760.t1	760	No	No
g25761.t1	g25761.t1	288	No	No
g25762.t1	g25762.t1	202	No	No
g25763.t1	g25763.t1	162	No	No
g25764.t1	g25764.t1	593	No	No
g25765.t1	g25765.t1	75	No	No
g25766.t1	g25766.t1	38	Yes	No
g25767.t1	g25767.t1	70	No	No
g25768.t1	g25768.t1	155	Yes	No
g25769.t1	g25769.t1	142	No	No
g25770.t1	g25770.t1	442	No	No
g25771.t1	g25771.t1	811	No	No
g25772.t1	g25772.t1	1046	No	No
g25773.t1	g25773.t1	120	No	No
g25774.t1	g25774.t1	275	No	No
g25775.t1	g25775.t1	159	No	No
g25776.t1	g25776.t1	444	No	No
g25777.t1	g25777.t1	366	No	No
g25778.t1	g25778.t1	227	No	No
g25779.t1	g25779.t1	564	No	No
g25780.t1	g25780.t1	359	No	No
g25781.t2	g25781.t2	633	No	No
g25782.t1	g25782.t1	102	No	No
g25783.t1	g25783.t1	190	No	No
g25784.t1	g25784.t1	150	No	No
g25785.t1	g25785.t1	81	No	No
g25786.t1	g25786.t1	63	Yes	No
g25787.t1	g25787.t1	259	No	No
g25788.t1	g25788.t1	55	Yes	No
g25789.t1	g25789.t1	282	No	No
g25790.t1	g25790.t1	332	No	No
g25791.t1	g25791.t1	10	No	No
g25792.t1	g25792.t1	210	No	No
g25793.t1	g25793.t1	343	No	No
g25794.t1	g25794.t1	343	No	No
g25795.t1	g25795.t1	75	No	No
g25796.t1	g25796.t1	152	No	No
g25797.t1	g25797.t1	845	No	No
g25798.t1	g25798.t1	365	No	No
g25799.t1	g25799.t1	96	No	No
g25800.t1	g25800.t1	165	No	No
g25801.t1	g25801.t1	349	No	No
g25802.t1	g25802.t1	275	No	No
g25803.t1	g25803.t1	101	No	No
g25804.t1	g25804.t1	677	No	No
g25805.t1	g25805.t1	1456	No	No
g25806.t1	g25806.t1	1453	No	No
g25807.t1	g25807.t1	878	No	No
g25808.t1	g25808.t1	483	Yes	No
g25809.t1	g25809.t1	141	No	No
g25810.t1	g25810.t1	85	No	No
g25811.t1	g25811.t1	132	No	No
g25812.t1	g25812.t1	74	No	No
g25813.t1	g25813.t1	160	No	No
g25814.t1	g25814.t1	78	No	No
g25815.t1	g25815.t1	84	No	No
g25816.t1	g25816.t1	586	No	No
g25817.t1	g25817.t1	229	No	No
g25818.t1	g25818.t1	140	No	No
g25819.t1	g25819.t1	240	No	No
g25820.t1	g25820.t1	117	No	No
g25821.t1	g25821.t1	557	No	No
g25822.t1	g25822.t1	666	No	No
g25823.t1	g25823.t1	192	No	No
g25824.t1	g25824.t1	184	No	No
g25825.t1	g25825.t1	451	No	No
g25826.t1	g25826.t1	272	Yes	No
g25827.t1	g25827.t1	99	Yes	No
g25828.t1	g25828.t1	242	Yes	No
g25829.t1	g25829.t1	276	No	No
g25830.t1	g25830.t1	343	No	No
g25831.t1	g25831.t1	114	No	No
g25832.t1	g25832.t1	76	No	No
g25833.t1	g25833.t1	129	No	No
g25834.t1	g25834.t1	323	No	No
g25835.t1	g25835.t1	2812	No	No
g25836.t1	g25836.t1	96	No	No
g25837.t1	g25837.t1	234	No	No
g25838.t1	g25838.t1	1237	No	No
g25839.t1	g25839.t1	78	Yes	No
g25840.t1	g25840.t1	77	No	No
g25841.t1	g25841.t1	75	No	No
g25842.t1	g25842.t1	150	No	No
g25843.t1	g25843.t1	1823	No	No
g25844.t1	g25844.t1	312	No	No
g25845.t1	g25845.t1	242	No	No
g25846.t1	g25846.t1	88	No	No
g25847.t1	g25847.t1	115	No	No
g25848.t1	g25848.t1	106	No	No
g25849.t1	g25849.t1	450	No	No
g25850.t1	g25850.t1	199	No	No
g25851.t1	g25851.t1	350	No	No
g25852.t1	g25852.t1	235	No	No
g25853.t1	g25853.t1	173	No	No
g25854.t1	g25854.t1	165	No	No
g25855.t1	g25855.t1	351	No	No
g25856.t1	g25856.t1	114	No	No
g25857.t1	g25857.t1	737	Yes	No
g25858.t1	g25858.t1	484	No	No
g25859.t1	g25859.t1	92	No	No
g25860.t1	g25860.t1	1593	No	No
g25861.t2	g25861.t2	1047	No	No
g25862.t2	g25862.t2	433	No	No
g25863.t1	g25863.t1	182	No	No
g25864.t1	g25864.t1	345	No	No
g25865.t1	g25865.t1	262	No	No
g25866.t1	g25866.t1	203	No	No
g25867.t1	g25867.t1	281	No	No
g25868.t1	g25868.t1	112	No	No
g25869.t1	g25869.t1	187	No	No
g25870.t1	g25870.t1	217	No	No
g25871.t1	g25871.t1	126	No	No
g25872.t1	g25872.t1	132	No	No
g25873.t1	g25873.t1	1279	No	No
g25874.t1	g25874.t1	96	No	No
g25875.t1	g25875.t1	136	No	No
g25876.t1	g25876.t1	110	No	No
g25877.t1	g25877.t1	191	No	No
g25878.t1	g25878.t1	378	No	No
g25879.t1	g25879.t1	613	No	No
g25880.t1	g25880.t1	218	Yes	No
g25881.t1	g25881.t1	412	No	No
g25882.t1	g25882.t1	216	Yes	No
g25883.t1	g25883.t1	749	Yes	No
g25884.t1	g25884.t1	302	No	No
g25885.t1	g25885.t1	238	No	No
g25886.t1	g25886.t1	1383	No	No
g25887.t1	g25887.t1	665	Yes	No
g25888.t1	g25888.t1	181	No	No
g25889.t1	g25889.t1	117	No	No
g25890.t1	g25890.t1	592	No	No
g25891.t1	g25891.t1	963	No	No
g25892.t1	g25892.t1	241	No	No
g25893.t1	g25893.t1	252	No	No
g25894.t1	g25894.t1	772	No	No
g25895.t1	g25895.t1	199	No	No
g25896.t1	g25896.t1	200	No	No
g25897.t1	g25897.t1	105	No	No
g25898.t1	g25898.t1	181	Yes	No
g25899.t1	g25899.t1	217	No	No
g25900.t1	g25900.t1	86	No	No
g25901.t1	g25901.t1	73	No	No
g25902.t1	g25902.t1	82	No	No
g25903.t1	g25903.t1	254	No	No
g25904.t1	g25904.t1	544	No	No
g25905.t1	g25905.t1	289	No	No
g25906.t1	g25906.t1	242	No	No
g25907.t1	g25907.t1	923	No	No
g25908.t1	g25908.t1	436	No	No
g25909.t1	g25909.t1	345	No	No
g25910.t2	g25910.t2	529	No	No
g25911.t1	g25911.t1	696	No	No
g25912.t1	g25912.t1	110	No	No
g25913.t1	g25913.t1	163	No	No
g25914.t1	g25914.t1	728	No	No
g25915.t1	g25915.t1	101	No	No
g25916.t1	g25916.t1	792	No	No
g25917.t1	g25917.t1	73	No	No
g25918.t1	g25918.t1	113	No	No
g25919.t1	g25919.t1	127	No	No
g25920.t1	g25920.t1	373	No	No
g25921.t1	g25921.t1	437	No	No
g25922.t1	g25922.t1	693	No	No
g25923.t1	g25923.t1	353	No	No
g25924.t1	g25924.t1	845	No	No
g25925.t1	g25925.t1	120	No	No
g25926.t1	g25926.t1	412	No	No
g25927.t1	g25927.t1	356	No	No
g25928.t1	g25928.t1	322	No	No
g25929.t1	g25929.t1	386	No	No
g25930.t1	g25930.t1	525	No	No
g25931.t1	g25931.t1	1490	No	No
g25932.t1	g25932.t1	307	No	No
g25933.t1	g25933.t1	240	No	No
g25934.t1	g25934.t1	373	No	No
g25935.t1	g25935.t1	239	No	No
g25936.t1	g25936.t1	173	No	No
g25937.t1	g25937.t1	405	No	No
g25938.t1	g25938.t1	1074	No	No
g25939.t1	g25939.t1	239	No	No
g25940.t1	g25940.t1	567	No	No
g25941.t1	g25941.t1	543	No	No
g25942.t1	g25942.t1	547	No	No
g25943.t1	g25943.t1	541	No	No
g25944.t1	g25944.t1	431	No	No
g25945.t1	g25945.t1	173	No	No
g25946.t1	g25946.t1	222	No	No
g25947.t1	g25947.t1	72	No	No
g25948.t1	g25948.t1	88	No	No
g25949.t1	g25949.t1	89	No	No
g25950.t1	g25950.t1	71	No	No
g25951.t1	g25951.t1	201	No	No
g25952.t1	g25952.t1	119	No	No
g25953.t1	g25953.t1	83	No	No
g25954.t1	g25954.t1	451	No	No
g25955.t1	g25955.t1	34	Yes	No
g25956.t1	g25956.t1	504	Yes	No
g25957.t1	g25957.t1	489	No	No
g25958.t2	g25958.t2	101	Yes	No
g25959.t1	g25959.t1	205	Yes	No
g25960.t1	g25960.t1	383	No	No
g25961.t1	g25961.t1	906	No	No
g25962.t1	g25962.t1	445	No	No
g25963.t1	g25963.t1	1510	No	No
g25964.t1	g25964.t1	853	No	No
g25965.t1	g25965.t1	222	No	No
g25966.t1	g25966.t1	45	Yes	No
g25967.t1	g25967.t1	117	No	No
g25968.t1	g25968.t1	38	Yes	No
g25969.t1	g25969.t1	484	No	No
g25970.t1	g25970.t1	109	No	No
g25971.t1	g25971.t1	113	No	No
g25972.t1	g25972.t1	1159	No	No
g25973.t1	g25973.t1	94	No	No
g25974.t1	g25974.t1	157	No	No
g25975.t1	g25975.t1	312	No	No
g25976.t1	g25976.t1	227	No	No
g25977.t1	g25977.t1	275	No	No
g25978.t1	g25978.t1	487	No	No
g25979.t1	g25979.t1	278	No	No
g25980.t1	g25980.t1	269	No	No
g25981.t1	g25981.t1	101	No	No
g25982.t1	g25982.t1	269	No	No
g25983.t1	g25983.t1	96	No	No
g25984.t1	g25984.t1	192	No	No
g25985.t1	g25985.t1	124	No	No
g25986.t1	g25986.t1	156	No	No
g25987.t1	g25987.t1	438	No	No
g25988.t1	g25988.t1	259	No	No
g25989.t1	g25989.t1	57	No	No
g25990.t1	g25990.t1	221	No	No
g25991.t1	g25991.t1	432	No	No
g25992.t2	g25992.t2	887	No	No
g25993.t1	g25993.t1	72	No	No
g25994.t1	g25994.t1	495	No	No
g25995.t1	g25995.t1	403	No	No
g25996.t3	g25996.t3	230	No	No
g25997.t1	g25997.t1	624	No	No
g25998.t1	g25998.t1	88	No	No
g25999.t1	g25999.t1	100	No	No
g26000.t1	g26000.t1	84	No	No
g26001.t1	g26001.t1	114	Yes	No
g26002.t1	g26002.t1	90	No	No
g26003.t1	g26003.t1	189	No	No
g26004.t1	g26004.t1	197	No	No
g26005.t1	g26005.t1	106	No	No
g26006.t1	g26006.t1	100	No	No
g26007.t1	g26007.t1	297	No	No
g26008.t2	g26008.t2	936	No	No
g26009.t1	g26009.t1	136	No	No
g26010.t1	g26010.t1	71	No	No
g26011.t1	g26011.t1	116	No	No
g26012.t1	g26012.t1	236	No	No
g26013.t1	g26013.t1	141	No	No
g26014.t2	g26014.t2	521	No	No
g26015.t1	g26015.t1	148	No	No
g26016.t1	g26016.t1	489	Yes	No
g26017.t1	g26017.t1	428	No	No
g26018.t1	g26018.t1	514	No	No
g26019.t1	g26019.t1	83	No	No
g26020.t1	g26020.t1	395	No	No
g26021.t1	g26021.t1	1417	No	No
g26022.t1	g26022.t1	157	No	No
g26023.t1	g26023.t1	430	No	No
g26024.t1	g26024.t1	138	No	No
g26025.t1	g26025.t1	119	No	No
g26026.t1	g26026.t1	204	No	No
g26027.t1	g26027.t1	237	No	No
g26028.t1	g26028.t1	177	No	No
g26029.t1	g26029.t1	93	No	No
g26030.t1	g26030.t1	1532	No	No
g26031.t1	g26031.t1	661	No	No
g26032.t1	g26032.t1	1157	No	No
g26033.t2	g26033.t2	1581	No	No
g26034.t1	g26034.t1	73	No	No
g26035.t1	g26035.t1	153	No	No
g26036.t1	g26036.t1	689	No	No
g26037.t1	g26037.t1	258	No	No
g26038.t2	g26038.t2	1067	No	No
g26039.t1	g26039.t1	69	No	No
g26040.t1	g26040.t1	1241	No	No
g26041.t1	g26041.t1	79	Yes	No
g26042.t1	g26042.t1	74	No	No
g26043.t1	g26043.t1	52	Yes	No
g26044.t1	g26044.t1	165	No	No
g26045.t1	g26045.t1	99	No	No
g26046.t1	g26046.t1	138	No	No
g26047.t1	g26047.t1	461	No	No
g26048.t1	g26048.t1	275	No	No
g26049.t1	g26049.t1	233	No	No
g26050.t2	g26050.t2	3062	No	No
g26051.t1	g26051.t1	221	No	No
g26052.t1	g26052.t1	215	No	No
g26053.t1	g26053.t1	1095	No	No
g26054.t1	g26054.t1	234	No	No
g26055.t1	g26055.t1	85	No	No
g26056.t2	g26056.t2	646	No	No
g26057.t1	g26057.t1	138	No	No
g26058.t1	g26058.t1	281	No	No
g26059.t1	g26059.t1	1392	Yes	No
g26060.t1	g26060.t1	130	No	No
g26061.t1	g26061.t1	401	No	No
g26062.t1	g26062.t1	108	No	No
g26063.t1	g26063.t1	72	No	No
g26064.t1	g26064.t1	556	No	No
g26065.t1	g26065.t1	123	No	No
g26066.t1	g26066.t1	509	No	No
g26067.t1	g26067.t1	572	No	No
g26068.t1	g26068.t1	450	No	No
g26069.t1	g26069.t1	130	No	No
g26070.t1	g26070.t1	72	No	No
g26071.t1	g26071.t1	40	No	No
g26072.t1	g26072.t1	581	No	No
g26073.t1	g26073.t1	899	No	No
g26074.t1	g26074.t1	530	No	No
g26075.t1	g26075.t1	69	No	No
g26076.t1	g26076.t1	77	No	No
g26077.t2	g26077.t2	207	No	No
g26078.t1	g26078.t1	533	No	No
g26079.t1	g26079.t1	70	No	No
g26080.t1	g26080.t1	564	No	No
g26081.t1	g26081.t1	529	No	No
g26082.t1	g26082.t1	559	No	No
g26083.t1	g26083.t1	462	No	No
g26084.t1	g26084.t1	81	No	No
g26085.t1	g26085.t1	553	No	No
g26086.t1	g26086.t1	548	No	No
g26087.t1	g26087.t1	264	No	No
g26088.t1	g26088.t1	95	No	No
g26089.t1	g26089.t1	240	No	No
g26090.t2	g26090.t2	106	No	No
g26091.t2	g26091.t2	471	No	No
g26092.t1	g26092.t1	80	No	No
g26093.t1	g26093.t1	173	No	No
g26094.t1	g26094.t1	824	No	No
g26095.t1	g26095.t1	242	No	No
g26096.t1	g26096.t1	79	No	No
g26097.t1	g26097.t1	271	No	No
g26098.t1	g26098.t1	105	No	No
g26099.t1	g26099.t1	277	No	No
g26100.t1	g26100.t1	196	No	No
g26101.t1	g26101.t1	235	Yes	No
g26102.t1	g26102.t1	204	No	No
g26103.t1	g26103.t1	453	No	No
g26104.t1	g26104.t1	731	No	No
g26105.t1	g26105.t1	74	No	No
g26106.t1	g26106.t1	551	No	No
g26107.t2	g26107.t2	478	No	No
